id,admin2Pcod,ndvi_mean,ndvi_sd,ndvi_max,ndvi_min,ndvi_mean_adm2,ndvi_sd_adm2,ndvi_max_adm2,ndvi_min_adm2
3435,BJ0202,4977.542634337927,1551.4235474678962,7579.9492347891,3006.399029488616,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3436,BJ0202,4852.340046450439,1522.5177849554677,7415.365707881956,2871.8225625700406,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3437,BJ0202,5095.406668723912,1616.9251064499554,7705.24729174449,2907.805379155772,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3439,BJ0202,4973.3516965552835,1552.9442684484284,7437.034495548962,2899.8353115727004,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3451,BJ0202,4921.787676016306,1412.462068147395,7354.982069480761,2906.6387747478525,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3453,BJ0202,5028.09992372235,1486.0964637306708,7546.565509518478,2866.3889511011566,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3645,BJ0202,4816.325064511418,1868.5103215967854,7783.639417693169,2590.4658454647256,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3647,BJ0202,4530.961650193941,2022.3488871692773,7820.952594251587,2235.2060470324745,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3649,BJ0202,4546.705563137713,1929.6066810879006,7730.273916292974,2343.7869955156953,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3650,BJ0202,4645.843374276987,1951.3224197372042,7857.130418535128,2410.284753363229,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3651,BJ0202,4775.519247934823,1954.6146323870275,7927.388951101157,2494.761104889884,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3652,BJ0202,4961.770567439145,1939.106899800592,8197.574785527788,2594.1682208131297,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3653,BJ0202,5023.478204024622,1837.6320517246277,7939.816959282781,2721.680612626074,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3654,BJ0202,4953.233015543032,1738.1258135539263,7667.069480762047,2925.347030257751,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3655,BJ0202,4889.194702760602,1837.8429821408167,7808.206420306085,2708.764091078761,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3656,BJ0202,4747.918165730429,1727.7586849569566,7586.536221060493,2739.2935026138916,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3657,BJ0202,4856.111757158403,1684.8957812956446,7646.552110571535,2739.459843107956,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3658,BJ0202,5097.620637551178,1600.241117876388,7780.310911808669,2863.1644245141997,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3659,BJ0202,5068.498304039471,1529.2056524323632,7707.01866368048,2985.284061216872,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3660,BJ0202,4807.596239674117,1546.4569882857256,7321.064203060845,2798.985069055618,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3661,BJ0202,4927.912401702736,1573.4327624171176,7627.483931240658,2907.0041106128547,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3662,BJ0202,4656.373991002257,1615.8050486589125,7710.827792304817,2624.804258498318,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3663,BJ0202,4722.455028644693,1588.8000481800796,7543.577454273984,2756.907054871221,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3665,BJ0202,4769.6471628042755,1630.1144472390265,7795.70160387915,2818.4140246176808,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3674,BJ0202,4860.485821247015,1429.1629230646986,7404.385132611132,2959.9118416137458,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3676,BJ0202,4904.547800090986,1432.6851644727067,7487.09379671151,2897.809043348281,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3678,BJ0202,4983.38761892392,1435.1101220642174,7499.827856609409,2907.2479462285287,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3680,BJ0202,5013.271487482548,1468.598982104395,7586.371919342794,2919.72367438387,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3682,BJ0202,5036.65889534695,1521.993451904188,7695.914115011204,2943.201643017177,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3871,BJ0202,4425.083740958736,1910.9604288918135,7526.072298045004,2314.724087052749,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3873,BJ0202,4629.695572280012,1827.5653536179373,7763.525909592062,2433.2932745314224,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3875,BJ0202,4696.8283541291485,1760.4933635769814,7784.875000000001,2590.5536242603553,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3877,BJ0202,4629.823180829301,1832.911573017839,7698.273338312174,2563.6060492905153,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3879,BJ0202,4434.521447003262,1982.9493247755906,7692.171332586788,2256.8208286674135,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3880,BJ0202,4700.090838219292,1958.351544432474,7874.913709376168,2498.4878595442656,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3881,BJ0202,4757.357083691997,1959.257241475406,8004.101606275681,2449.0500560328715,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3882,BJ0202,4851.582649253732,1865.8781595201435,7967.414925373134,2669.3626865671645,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3883,BJ0202,4984.704993269871,1935.0289267672156,8091.952629615817,2658.563595673257,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3884,BJ0202,4923.420086761552,1853.417379981212,7867.621449925262,2486.184603886398,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3885,BJ0202,4543.923291809455,1746.2739987502941,7577.290250280163,2515.0623832648484,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3886,BJ0202,4572.873427787787,1729.062633458553,7393.350877192983,2526.2900335946256,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3887,BJ0202,4915.612370214148,1697.1587344252696,7765.143656716419,2772.544402985075,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3888,BJ0202,5079.812227854682,1697.9544826033446,7884.228699551568,2806.9914050822113,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3889,BJ0202,5126.84529242663,1595.6347224342283,7761.029137093764,2844.9043705640647,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3890,BJ0202,5064.610456529854,1521.3159308857694,7541.783501306457,2792.496080627099,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3891,BJ0202,4976.597047371837,1468.2313464161532,7509.31902985075,2915.5212686567174,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3892,BJ0202,4679.449954541027,1491.763539617389,7455.693801344288,2810.368932038835,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3893,BJ0202,4473.4801611148105,1588.4443816292455,7715.803511393352,2557.9835636906987,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3894,BJ0202,4580.481912459224,1628.177568363546,7615.863755132514,2539.481149682718,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3895,BJ0202,4617.195919857237,1616.5486244733613,7642.748134328359,2471.590298507463,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3904,BJ0202,4948.810641373372,1470.5584944562618,7612.949943967125,2954.2095629435926,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3906,BJ0202,5083.55997953582,1451.1854265967293,7647.387000373552,2851.4927157265597,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3907,BJ0202,4917.6699811529215,1498.9075770891163,7572.128923766815,2769.7742899850523,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3908,BJ0202,5254.726836749599,1534.8646227362735,7695.628592758495,3046.1392310563647,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
3910,BJ0202,5108.850221695278,1468.8027409849085,7629.363093014567,3017.8169592827794,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4096,BJ0202,4411.779969466144,1833.8155053226528,7440.767276802389,2390.664549869257,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4098,BJ0202,4506.826135662565,1874.0440431166742,7576.373786407768,2416.552277819268,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4100,BJ0202,4376.233667240316,2079.572439391768,7599.932412247947,2163.8584764749817,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4102,BJ0202,4338.705842896397,2043.583937301179,7645.191821561341,2219.503717472119,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4103,BJ0202,4355.7703130243035,2038.5402964638074,7670.474825431827,2310.8996692392498,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4104,BJ0202,4645.593641184552,1951.211910407379,7860.171197648789,2555.959955914769,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4105,BJ0202,4715.827296941742,1959.250551718718,8007.423982069481,2494.4004482629807,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4106,BJ0202,4757.861631287457,1867.8428007507596,7879.916697796042,2521.8427344041843,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4107,BJ0202,4972.985215119204,1818.908699303859,8004.4397163120575,2617.127659574468,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4108,BJ0202,4965.58504146583,1871.0928623516663,8006.449794699516,2545.8618887644643,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4109,BJ0202,4663.771978691268,1794.6502555995035,7773.511019798283,2683.8434815091523,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4110,BJ0202,4233.364885942679,1648.4584088406632,7286.554932735427,2332.921150971599,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4111,BJ0202,4406.211879403838,1591.7140104051794,7038.936519790888,2540.5201643017176,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4112,BJ0202,4810.412532064812,1687.1928555585755,7526.331590739359,2609.0519044062735,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4113,BJ0202,4901.466737587501,1742.413727463535,7649.42472917445,2627.0773253642133,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4114,BJ0202,5129.225671331624,1665.0862607789322,7686.962658700521,2738.6624346527256,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4115,BJ0202,4886.800297106861,1541.3134298083853,7401.403659447349,2789.460418222555,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4116,BJ0202,4875.7895249537305,1455.3486979959541,7431.230022404779,2942.0563853622107,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4117,BJ0202,4450.448284265939,1542.8559554974581,7520.848281016443,2608.494768310912,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4118,BJ0202,4294.988679398618,1645.5097325022268,7625.408224299064,2342.147663551402,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4119,BJ0202,4374.313015909054,1600.1156457404807,7538.672510257367,2415.788138754196,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4120,BJ0202,4455.959223915479,1552.0314066703838,7435.658827920868,2510.366554684584,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4122,BJ0202,4612.116718909876,1487.2464236686594,7384.617855808741,2622.460590212925,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4129,BJ0202,4962.111946959072,1541.619267096608,7592.842741935485,2898.648826979472,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4131,BJ0202,4836.0580861213275,1490.2883806901998,7522.616919098632,2879.599187292205,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4133,BJ0202,5068.599288360305,1530.6982638989655,7717.082959641256,2991.438340807176,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4134,BJ0202,5050.889435887437,1530.9027933583113,7698.241031390134,2895.624065769805,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4135,BJ0202,5162.170398090724,1517.266539190104,7619.728902165796,3066.595593726662,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4320,BJ0202,4590.7387486189655,1961.5931195372964,7843.970478325861,2289.8901345291492,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4322,BJ0202,4504.445449080392,1986.914453982428,7640.9570254110595,2353.595665171898,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4324,BJ0202,4467.537010889851,2078.7101668095193,7770.533781261664,2362.8163493840984,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4325,BJ0202,4517.574194124911,2013.2979142006084,7795.817264573991,2370.4630044843047,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4326,BJ0202,4435.177073178658,2043.8240586604693,7810.004857997013,2347.5612855007475,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4327,BJ0202,4511.074872910947,1884.2362749659242,7966.3967127381375,2590.952932387,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4328,BJ0202,4802.593634873492,1899.7544500634228,8031.514744307578,2638.6707726763716,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4329,BJ0202,4767.180828949261,1870.0494385948668,7974.617874218463,2609.509746230232,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4330,BJ0202,4854.489477463102,1951.8323115343512,7920.6238532110065,2555.7922935779807,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4331,BJ0202,4952.091157319891,1855.8849449592722,7934.173169825344,2571.802303976217,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4332,BJ0202,4947.374010382869,1932.6863568138108,8090.20037313433,2657.9358208955227,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4333,BJ0202,4688.50817755112,1883.3488489344923,7802.469929025029,2598.837504669406,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4334,BJ0202,4239.8118566743515,1657.5529922654907,7332.90291262136,2372.681852128454,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4335,BJ0202,4397.958274502166,1596.4494647200681,7240.029488615154,2502.712952594252,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4336,BJ0202,4502.910252040834,1641.5217103002876,7296.721537887272,2536.661440836134,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4337,BJ0202,4757.368176576635,1703.3398007761464,7457.437803511394,2601.8767276802396,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4338,BJ0202,4912.155431533112,1716.1952818885866,7555.019431988041,2624.093423019432,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4339,BJ0202,4956.257964522777,1583.6546127456468,7707.495707353488,2783.146696528555,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4340,BJ0202,4847.675633347941,1594.3793094077416,7515.934303844719,2693.9104143337067,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4341,BJ0202,4228.67824137987,1420.4756485596138,7151.6376540904,2541.675382891296,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4342,BJ0202,4327.315225508978,1597.6086519495827,7511.699775952203,2407.2001493651987,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4343,BJ0202,4318.980459117456,1592.899909074253,7440.407835820894,2357.4888059701493,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4344,BJ0202,4345.307432542131,1552.667405621992,7316.454443614639,2433.4533233756542,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4345,BJ0202,4600.118757207127,1540.723872739107,7409.985805005603,2568.407919312664,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4347,BJ0202,4758.79814941184,1611.0801894045082,7568.312780269055,2723.449925261584,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4350,BJ0202,4671.059701492538,1563.1134805806996,7412.20037313433,2686.7014925373137,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4352,BJ0202,4591.825347972261,1553.6979765839776,7385.982443033245,2593.5607022786708,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4354,BJ0202,4633.0426899634285,1445.7086305061653,7380.302056074765,2713.6751401869155,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4356,BJ0202,5010.049578195978,1455.0183997444808,7612.880223880598,2976.3268656716423,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4358,BJ0202,4987.740712049322,1526.6515681085032,7574.026726057909,2881.099480326652,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4359,BJ0202,5125.480452314166,1604.587235439756,7701.267595307916,2880.701979472141,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4360,BJ0202,4853.967211145807,1559.6898778530758,7473.59594843462,2835.932965009207,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4362,BJ0202,4927.474351070733,1520.7597779405994,7301.830597014926,2777.638059701492,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4549,BJ0202,4581.165478780401,1922.589404188114,7861.230395817773,2347.141150112024,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4551,BJ0202,4537.32903367211,2108.949964683353,7920.215085884986,2302.2789395070945,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4552,BJ0202,4493.2763604200145,2009.3799974727344,7815.754759238523,2431.721164613662,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4553,BJ0202,4549.785751408943,1925.9970179153784,7940.550989914083,2564.9731042211433,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4554,BJ0202,4638.331519708954,1916.0710207341212,8039.3911094508785,2617.7665296974233,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4555,BJ0202,4773.072266164266,1783.6974301777304,8020.960776989166,2887.404557340307,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4556,BJ0202,4983.542585650065,1834.9097284071593,8081.79880552445,2747.279581933558,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4557,BJ0202,4762.358882498213,1915.6443939807887,7936.7073991031375,2503.359491778774,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4558,BJ0202,4780.398908169233,2009.113042879698,7889.779147982064,2359.1599402092675,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4559,BJ0202,4890.375012014995,1885.0817911494191,7878.983050847459,2618.5969049373616,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4560,BJ0202,4900.806439508855,1987.6382164534623,7956.455747337496,2563.5240543518184,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4561,BJ0202,4810.131321107423,1937.500401190122,7996.577835433656,2415.201630837658,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4562,BJ0202,4564.151865326209,1726.576003507239,7522.900261486739,2531.776989166978,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4563,BJ0202,4437.63323433468,1663.122574596092,7277.571855169839,2405.7924598730874,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4564,BJ0202,4518.282421989155,1661.57424817236,7550.621359223304,2457.1919342793135,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4565,BJ0202,4543.569237140862,1578.6508410335728,7518.660814344416,2565.189764661935,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4566,BJ0202,4780.404817202903,1675.1229849083704,7609.571908853192,2680.8856929398576,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4567,BJ0202,4799.215313179855,1570.0941572865179,7605.00933532487,2821.0358476474985,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4568,BJ0202,4691.896846649464,1541.3481663759705,7475.608809257187,2666.5755879059357,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4569,BJ0202,4397.243255753521,1511.0152604850343,7366.747104968249,2496.7411281285026,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4570,BJ0202,4264.972763151483,1575.7240905283968,7441.623085543516,2355.492342174075,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4571,BJ0202,4325.94133679429,1616.821945249057,7449.97947761194,2342.1167910447766,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4572,BJ0202,4489.826208585376,1575.4179115493948,7453.23088399851,2470.5374860126826,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4573,BJ0202,4605.207857595296,1574.6846301651688,7462.752334703024,2555.026148673888,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4575,BJ0202,4449.641986232426,1672.849030532795,7546.406273338313,2393.308812546677,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4577,BJ0202,4660.379136924075,1652.369797746623,7532.7742537313425,2580.566417910448,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4579,BJ0202,4486.869857235562,1544.3342467370803,7331.959701492538,2545.9029850746274,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4581,BJ0202,4493.528630637952,1525.4052865816197,7297.959999999999,2572.28,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4582,BJ0202,4523.405615806734,1540.379100164941,7362.165048543688,2547.003734129948,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4583,BJ0202,4871.512293685184,1507.2499645319078,7600.215005599105,2937.053378126166,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4584,BJ0202,4652.923316617168,1513.2401831525997,7481.403508771933,2644.6901829040694,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4585,BJ0202,4900.725065371686,1531.7964868150336,7628.1811729548,2833.5879716100117,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4586,BJ0202,5110.5006864138495,1537.6019818837058,7680.078380386328,3105.535661218424,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4785,BJ0202,4441.396174952106,1866.1851772045513,7764.451829723674,2421.7135922330094,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4786,BJ0202,4575.981827191786,1971.3624697566142,8010.504484304932,2549.268310911809,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4787,BJ0202,4747.2674124103005,1964.6902555054403,8005.845780433157,2520.728528752801,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4788,BJ0202,4883.940087411451,1931.1591340019895,8051.505231689088,2659.227204783259,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4789,BJ0202,4790.07717188135,1907.2312599102893,8153.18018691589,2749.672897196262,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4790,BJ0202,4826.243270448421,1884.7282502081064,8003.340552651231,2753.817774458551,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4791,BJ0202,4804.252488996444,1915.1760366942974,7993.1729548001485,2683.3731789316403,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4792,BJ0202,4851.089440529921,1877.7887065904554,7907.269230769233,2736.013069454817,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4793,BJ0202,4908.376186066161,1875.6613837056868,7851.43759342302,2527.386771300449,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4794,BJ0202,4847.567889103636,1968.2764457623434,7951.929772132984,2593.6776242062,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4795,BJ0202,4809.508263791929,1984.9079918975633,8004.506348020912,2552.296489917849,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4796,BJ0202,5071.193563417848,1815.723568820092,7979.920177383591,2739.089800443459,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4797,BJ0202,5008.6937084773845,1848.637941046596,7897.391718578236,2801.182850861121,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4798,BJ0202,4620.11158508121,1637.4037314452166,7459.7515734913,2590.797482413921,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4799,BJ0202,4662.060299917233,1667.0913581178602,7490.322135125051,2539.119447555059,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4800,BJ0202,4625.669064981891,1624.4980482166295,7600.690698543143,2569.2887560702284,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4801,BJ0202,4686.632441346592,1605.8952248243158,7515.285127055308,2722.412556053812,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4802,BJ0202,4570.507238262168,1592.703654553995,7423.952967525195,2533.1145949981337,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4803,BJ0202,4564.377871512006,1651.560842452547,7510.032462686567,2400.6246268656723,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4804,BJ0202,4439.805809553199,1584.7940987548575,7404.261486738888,2431.647740007471,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4805,BJ0202,4280.237041852905,1572.2374015572464,7306.788037383178,2309.102803738318,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4806,BJ0202,4277.842673288216,1643.5928856773967,7527.282194848824,2304.02538260545,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4807,BJ0202,4511.249687586219,1653.9959253705924,7553.473310936919,2464.8495707353495,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4808,BJ0202,4788.386147699404,1551.4871741130908,7327.425849831902,2731.1497945461338,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4810,BJ0202,4635.7064567977395,1615.2833575542554,7452.949589245707,2492.6631814787156,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4812,BJ0202,4744.117500040573,1596.013893581647,7590.515864128406,2656.593131765584,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4813,BJ0202,4523.28014368422,1601.663696122185,7484.137262215593,2525.640805669527,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4814,BJ0202,4522.117758360267,1572.674824238527,7354.208068733657,2565.7329099738513,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4815,BJ0202,4755.649258579526,1577.7014434798568,7566.745237205828,2687.2969742248783,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4816,BJ0202,4724.174651751794,1538.5949348930003,7566.88498879761,2779.6381628080658,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4817,BJ0202,4428.238205365403,1569.989644256012,7504.547219111611,2319.94176931691,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4818,BJ0202,4733.8963797891865,1560.1166792852546,7610.831901382144,2745.2562570041086,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4819,BJ0202,4746.016379464359,1601.175762457541,7700.93836384012,2704.1243929772136,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
4821,BJ0202,5133.1160150607775,1595.2248158116834,7627.555804404627,3021.894736842105,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
5003,BJ0202,4514.512197300678,2059.1089377344447,7935.575644378038,2444.656331714606,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
5005,BJ0202,4590.722133796754,1964.155228954914,8046.77624206201,2445.0089652596184,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
5006,BJ0202,4814.895085771785,1976.851223265124,8033.934677118329,2635.021649869355,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
5007,BJ0202,4830.630231764954,1942.2311748268464,8081.859544265971,2720.6454986925664,4713.799531593036,1697.287317086837,8197.574785527788,2038.485628966032
