id,admin2Pcod,ntl_mean,ntl_sd,ntl_max,ntl_min,ntl_mean_adm2,ntl_sd_adm2,ntl_max_adm2,ntl_min_adm2
4251,BJ1205,0.22461855157496188,0.10935367621401068,0.4733330484742584,-0.02082189657336682,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4252,BJ1205,0.21784870318495037,0.09969170079192667,0.4360485002191722,-0.00172243733187339,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4253,BJ1205,0.22415042111972577,0.09777636972508877,0.45765013572179086,0.02054132021681329,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4254,BJ1205,0.23030990150227368,0.0937430609686197,0.4529181352204514,0.0857202327825823,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4255,BJ1205,0.22899407657188267,0.10782267692359448,0.4715525941878973,0.0053944081299005,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4256,BJ1205,0.22648136906793034,0.10843865339257418,0.4800179363659228,0.00653453398633611,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4257,BJ1205,0.2323018088322878,0.10521314509982137,0.4791221249509629,0.00112137562777178,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4258,BJ1205,0.22416927298339126,0.10729764507098637,0.4376841963695118,-0.00407435956356758,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4259,BJ1205,0.22310453337348007,0.11490063282468392,0.43958062043145657,0.00434176025366472,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4260,BJ1205,0.23324581730188318,0.12231681452866397,0.5666474662659101,0.03927160817975074,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4261,BJ1205,0.23441811742910587,0.11772135515449769,0.511891861866521,0.00949154978192017,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4262,BJ1205,0.29408826878862665,0.11961986848369725,0.5452131647789027,0.06182900148826871,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4263,BJ1205,0.24909988009505593,0.1084368320229607,0.4728746556920121,0.04643740946899244,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4264,BJ1205,0.24504053841210754,0.12168394981297104,0.5587341337830535,-0.00628869858944805,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4265,BJ1205,0.24843319575598447,0.11633789905527588,0.5657375937704133,-0.00266454244218563,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4267,BJ1205,0.25571662590562894,0.13102429323794695,0.655793993544903,0.01939442170234275,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4269,BJ1205,0.26433211649954347,0.12956764214853886,0.6515783646816988,0.02545548505394209,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4271,BJ1205,0.26959875400719857,0.1227487898186153,0.6415179034014685,0.05757048053734691,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4478,BJ1205,0.22565813248913524,0.1046378634695773,0.476753381005734,0.00318530679608251,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4480,BJ1205,0.22333852379027166,0.10585911147638762,0.4616146215098967,0.00583971346044711,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4481,BJ1205,0.22452987710560685,0.10064231215337437,0.4397936765762342,0.05361818013584063,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4482,BJ1205,0.2353673953516738,0.09164830154119015,0.45046621085205735,0.09498704952238662,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4483,BJ1205,0.2281087073902635,0.09884366367751155,0.4375868155794161,0.04982375356302598,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4484,BJ1205,0.22988089514165158,0.09492256877508964,0.4327861608166677,0.00921014644299645,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4485,BJ1205,0.2337360115526614,0.10381303278320239,0.47688519117525113,-0.00695968215126686,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4486,BJ1205,0.23476166184317668,0.0991369187429049,0.41265656476306656,-0.01279439653964222,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4487,BJ1205,0.22398646605756276,0.10538852865293083,0.4490438414384952,0.01913594869153689,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4488,BJ1205,0.22195845907278192,0.11018172362242029,0.42782917621228167,0.01466511338985213,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4489,BJ1205,0.24579074255957525,0.11920055140797471,0.5210996986589685,0.01988219049011964,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4490,BJ1205,0.307445363118299,0.11907940563491824,0.5589320989021378,0.07592233016782395,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4491,BJ1205,0.2618866183751114,0.1166278862958024,0.5172957862391621,0.04881222786900403,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4492,BJ1205,0.2565106085968677,0.12617559625485908,0.5424516408821874,0.01084960537512468,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4493,BJ1205,0.26126539549595,0.12219147445294513,0.6023141561167599,0.02415697223491975,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4495,BJ1205,0.2649447145257976,0.12052489688832271,0.5762823079510564,0.02371798530186709,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4711,BJ1205,0.22737074714278985,0.09894643273943664,0.4371591605781549,-0.00985483118355718,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4713,BJ1205,0.2257858015090097,0.09999901707224894,0.443902710695929,-0.00126290479400694,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4714,BJ1205,0.2293471323822305,0.0959995982010274,0.43684029262392293,0.0031363111397055,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4715,BJ1205,0.23286479693236933,0.09449901983584112,0.44855963302419544,0.0391519300422091,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4716,BJ1205,0.2243729141548264,0.09658496522181749,0.4288268996157405,0.01954838006441696,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4717,BJ1205,0.22708729849198134,0.0942786279949914,0.42329169747643947,0.004840048834312,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4718,BJ1205,0.22909597529180442,0.09730959580617911,0.4281208342800175,-0.01222534543893259,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
4719,BJ1205,0.22626699125472335,0.10427023613532874,0.4416635797106054,-0.00193718710518433,0.2446624314738513,0.12405475737877397,1.174772740130423,-0.03797556781495656
