id,hcho,hcho_adm2
13154,8.80132977123541e-5,9.602365965313004e-5
13155,9.257309876984939e-5,9.602365965313004e-5
13156,9.256416878069267e-5,9.602365965313004e-5
13157,9.737500052559859e-5,9.602365965313004e-5
13158,1.0347041916069484e-4,9.602365965313004e-5
13159,9.994548036009548e-5,9.602365965313004e-5
13160,9.826390489223675e-5,9.602365965313004e-5
13161,9.868578331920657e-5,9.602365965313004e-5
13162,9.705299948221763e-5,9.602365965313004e-5
13163,9.715935958560295e-5,9.602365965313004e-5
13164,9.921947321831215e-5,9.602365965313004e-5
13165,9.965538156729181e-5,9.602365965313004e-5
13166,1.0049688509904468e-4,9.602365965313004e-5
13167,9.855565399628388e-5,9.602365965313004e-5
13169,9.663519714309944e-5,9.602365965313004e-5
13171,9.971072617341662e-5,9.602365965313004e-5
13282,7.810848462499914e-5,9.602365965313004e-5
13284,8.152083403571857e-5,9.602365965313004e-5
13286,8.771197671415678e-5,9.602365965313004e-5
13287,8.869427767722328e-5,9.602365965313004e-5
13288,8.442660062218439e-5,9.602365965313004e-5
13289,8.962122199060869e-5,9.602365965313004e-5
13290,9.519313692133959e-5,9.602365965313004e-5
13291,8.582917197917474e-5,9.602365965313004e-5
13292,8.436551132544636e-5,9.602365965313004e-5
13293,9.040899581143824e-5,9.602365965313004e-5
13294,9.58447936108976e-5,9.602365965313004e-5
13295,9.304544539742806e-5,9.602365965313004e-5
13296,9.746325554317565e-5,9.602365965313004e-5
13297,9.93242769385362e-5,9.602365965313004e-5
13298,1.003656221836568e-4,9.602365965313004e-5
13299,1.0036095427433045e-4,9.602365965313004e-5
13300,9.825142773638763e-5,9.602365965313004e-5
13301,9.599718017527125e-5,9.602365965313004e-5
13302,9.925476935336102e-5,9.602365965313004e-5
13303,9.811733443624673e-5,9.602365965313004e-5
13304,9.806250328074908e-5,9.602365965313004e-5
13305,9.484046658264422e-5,9.602365965313004e-5
13306,9.459521167955865e-5,9.602365965313004e-5
13308,9.753475501579723e-5,9.602365965313004e-5
13410,8.080539801136234e-5,9.602365965313004e-5
13412,8.789610636621016e-5,9.602365965313004e-5
13414,8.393434149008728e-5,9.602365965313004e-5
13415,7.979575534470626e-5,9.602365965313004e-5
13416,8.784289163053723e-5,9.602365965313004e-5
13417,8.763584963374251e-5,9.602365965313004e-5
13418,8.307424481517868e-5,9.602365965313004e-5
13419,7.756180328000791e-5,9.602365965313004e-5
13420,8.566833346486348e-5,9.602365965313004e-5
13421,9.541256489687578e-5,9.602365965313004e-5
13422,9.47107031881202e-5,9.602365965313004e-5
13423,1.0034930878760868e-4,9.602365965313004e-5
13424,1.028742578992908e-4,9.602365965313004e-5
13425,1.01741553847232e-4,9.602365965313004e-5
13426,1.0122537702821366e-4,9.602365965313004e-5
13427,9.937095812358245e-5,9.602365965313004e-5
13428,9.532877545531656e-5,9.602365965313004e-5
13429,1.0214294660031655e-4,9.602365965313004e-5
13430,9.882920417373529e-5,9.602365965313004e-5
13431,9.493993415598219e-5,9.602365965313004e-5
13432,9.165978083321788e-5,9.602365965313004e-5
13433,9.210158965139313e-5,9.602365965313004e-5
13435,9.656111394054706e-5,9.602365965313004e-5
13542,9.123083639031984e-5,9.602365965313004e-5
13544,8.949126049551294e-5,9.602365965313004e-5
13546,8.482529465740248e-5,9.602365965313004e-5
13548,8.970296775037462e-5,9.602365965313004e-5
13549,8.587881086888699e-5,9.602365965313004e-5
13550,8.455445983806832e-5,9.602365965313004e-5
13551,8.116504429078988e-5,9.602365965313004e-5
13552,8.40964918287041e-5,9.602365965313004e-5
13553,9.025136090135669e-5,9.602365965313004e-5
13554,9.574031918174179e-5,9.602365965313004e-5
13555,9.595670394080678e-5,9.602365965313004e-5
13556,9.985590720456445e-5,9.602365965313004e-5
13557,1.0198034206323354e-4,9.602365965313004e-5
13558,9.985834202077338e-5,9.602365965313004e-5
13559,9.939091062293553e-5,9.602365965313004e-5
13560,9.904214449060608e-5,9.602365965313004e-5
13561,1.0087873809504265e-4,9.602365965313004e-5
13562,9.86537104945081e-5,9.602365965313004e-5
13563,9.59669409332129e-5,9.602365965313004e-5
13564,9.510594751804564e-5,9.602365965313004e-5
13565,1.007719669901523e-4,9.602365965313004e-5
13567,1.0292304481825158e-4,9.602365965313004e-5
13672,8.944862415711319e-5,9.602365965313004e-5
13674,9.083097131853536e-5,9.602365965313004e-5
13676,8.632279190656576e-5,9.602365965313004e-5
13677,8.872930243698958e-5,9.602365965313004e-5
13678,9.234986580299946e-5,9.602365965313004e-5
13679,9.42415109972188e-5,9.602365965313004e-5
13680,9.938602329933958e-5,9.602365965313004e-5
13681,1.0086942039605243e-4,9.602365965313004e-5
13682,9.620659624308333e-5,9.602365965313004e-5
13683,9.138592119120886e-5,9.602365965313004e-5
13684,9.618366965245093e-5,9.602365965313004e-5
13685,9.786906174740704e-5,9.602365965313004e-5
13686,9.683383274431167e-5,9.602365965313004e-5
13687,1.0645288350729626e-4,9.602365965313004e-5
13688,1.0786196107986278e-4,9.602365965313004e-5
13689,1.017089171946801e-4,9.602365965313004e-5
13690,9.815223554821158e-5,9.602365965313004e-5
13691,9.385759423745322e-5,9.602365965313004e-5
13692,9.569879665826513e-5,9.602365965313004e-5
13694,9.908651508402343e-5,9.602365965313004e-5
13696,1.0148305675185783e-4,9.602365965313004e-5
13793,9.6124142590374e-5,9.602365965313004e-5
13795,9.35613724199405e-5,9.602365965313004e-5
13797,9.601474545005502e-5,9.602365965313004e-5
13798,9.648803329396848e-5,9.602365965313004e-5
13799,9.756334708460613e-5,9.602365965313004e-5
13800,9.813815214914101e-5,9.602365965313004e-5
13801,9.399275610221371e-5,9.602365965313004e-5
13802,9.015625623251137e-5,9.602365965313004e-5
13803,8.768385259515917e-5,9.602365965313004e-5
13804,9.054448035479474e-5,9.602365965313004e-5
13805,9.499143566283723e-5,9.602365965313004e-5
13806,9.747065079545895e-5,9.602365965313004e-5
13807,1.0863205930288552e-4,9.602365965313004e-5
13808,1.0795564094221738e-4,9.602365965313004e-5
13809,9.643110955371613e-5,9.602365965313004e-5
13810,8.824841716120013e-5,9.602365965313004e-5
13811,8.908346224152595e-5,9.602365965313004e-5
13812,9.505074826633377e-5,9.602365965313004e-5
13813,9.950085173190516e-5,9.602365965313004e-5
13815,1.0323099129934151e-4,9.602365965313004e-5
13910,9.59555519506617e-5,9.602365965313004e-5
13912,9.345386842102015e-5,9.602365965313004e-5
13914,9.517480997537564e-5,9.602365965313004e-5
13916,9.52327842357281e-5,9.602365965313004e-5
13917,9.348972278086124e-5,9.602365965313004e-5
13918,9.144753914715004e-5,9.602365965313004e-5
13919,9.278446359887366e-5,9.602365965313004e-5
13920,9.032683690835291e-5,9.602365965313004e-5
13921,9.242991481363551e-5,9.602365965313004e-5
13922,9.69395517393971e-5,9.602365965313004e-5
13923,9.886334092566643e-5,9.602365965313004e-5
13924,1.02976015650861e-4,9.602365965313004e-5
13926,1.0291178762685044e-4,9.602365965313004e-5
13927,9.823322344601349e-5,9.602365965313004e-5
13928,9.152565223451599e-5,9.602365965313004e-5
13929,9.222573820328185e-5,9.602365965313004e-5
13930,9.813201774852852e-5,9.602365965313004e-5
13931,1.0264987130783908e-4,9.602365965313004e-5
13933,1.0229087541192804e-4,9.602365965313004e-5
14024,9.41919476698886e-5,9.602365965313004e-5
14026,9.378585377292462e-5,9.602365965313004e-5
14028,8.982006696766782e-5,9.602365965313004e-5
14029,9.158309128238727e-5,9.602365965313004e-5
14030,9.363715912441824e-5,9.602365965313004e-5
14031,9.37442925198657e-5,9.602365965313004e-5
14032,9.646904493118138e-5,9.602365965313004e-5
14034,1.0198859887743843e-4,9.602365965313004e-5
14036,1.020851987822209e-4,9.602365965313004e-5
14038,1.009001313418021e-4,9.602365965313004e-5
14040,1.0122049599905876e-4,9.602365965313004e-5
14042,1.0521731756510585e-4,9.602365965313004e-5
14044,1.0591525027188391e-4,9.602365965313004e-5
14046,1.0535821983064796e-4,9.602365965313004e-5
14047,1.0432232101511437e-4,9.602365965313004e-5
14049,1.0015951319767037e-4,9.602365965313004e-5
14051,9.786986243184292e-5,9.602365965313004e-5
14135,9.368422386967965e-5,9.602365965313004e-5
14138,9.077345517268835e-5,9.602365965313004e-5
14140,9.693166350507552e-5,9.602365965313004e-5
14142,9.754819221792613e-5,9.602365965313004e-5
14144,9.50438379689091e-5,9.602365965313004e-5
14146,9.295553501054397e-5,9.602365965313004e-5
14153,1.080108406623191e-4,9.602365965313004e-5
14155,1.0818750893925387e-4,9.602365965313004e-5
14157,1.0165641892362882e-4,9.602365965313004e-5
9653,7.742661664124711e-5,8.489870965440818e-5
9654,7.704137188687826e-5,8.489870965440818e-5
9655,7.867641518705161e-5,8.489870965440818e-5
9656,7.769225548962823e-5,8.489870965440818e-5
9657,7.548300352092432e-5,8.489870965440818e-5
9658,7.784775424096348e-5,8.489870965440818e-5
9659,7.84837061155732e-5,8.489870965440818e-5
9660,8.337827737620642e-5,8.489870965440818e-5
9661,8.827894072180037e-5,8.489870965440818e-5
9662,8.020329665801908e-5,8.489870965440818e-5
9663,8.0431658398952e-5,8.489870965440818e-5
9664,7.994893260116909e-5,8.489870965440818e-5
9665,7.792730737041252e-5,8.489870965440818e-5
9666,7.909365776966591e-5,8.489870965440818e-5
9667,8.481412307514367e-5,8.489870965440818e-5
9668,9.639238509493831e-5,8.489870965440818e-5
9669,9.887989887272154e-5,8.489870965440818e-5
9670,9.959873692460319e-5,8.489870965440818e-5
9671,9.809529637154397e-5,8.489870965440818e-5
9672,9.539459522277771e-5,8.489870965440818e-5
9673,9.572977755952151e-5,8.489870965440818e-5
9674,1.0152558834325618e-4,8.489870965440818e-5
9675,9.851320086386044e-5,8.489870965440818e-5
9677,9.454571365109367e-5,8.489870965440818e-5
9679,9.491369766742916e-5,8.489870965440818e-5
9921,7.985052368356268e-5,8.489870965440818e-5
9922,7.998771818570124e-5,8.489870965440818e-5
9923,7.996072248031357e-5,8.489870965440818e-5
9924,7.284294783364465e-5,8.489870965440818e-5
9925,6.721779297494678e-5,8.489870965440818e-5
9926,7.221233813672684e-5,8.489870965440818e-5
9927,6.870343623603198e-5,8.489870965440818e-5
9928,6.970265448711575e-5,8.489870965440818e-5
9929,7.409825340203802e-5,8.489870965440818e-5
9930,8.016944262471455e-5,8.489870965440818e-5
9931,7.93168602487099e-5,8.489870965440818e-5
9932,7.948199863456196e-5,8.489870965440818e-5
9933,8.147617968757042e-5,8.489870965440818e-5
9934,7.400551575735387e-5,8.489870965440818e-5
9935,8.232300659890109e-5,8.489870965440818e-5
9936,9.143469216424494e-5,8.489870965440818e-5
9937,8.903406031455953e-5,8.489870965440818e-5
9938,8.551615133947991e-5,8.489870965440818e-5
9939,8.4861192919621e-5,8.489870965440818e-5
9940,8.853626310991074e-5,8.489870965440818e-5
9941,9.006803985011998e-5,8.489870965440818e-5
9942,9.823829263083977e-5,8.489870965440818e-5
9943,9.985549021416112e-5,8.489870965440818e-5
9944,9.338402276264522e-5,8.489870965440818e-5
9946,9.099589188589198e-5,8.489870965440818e-5
9948,9.396103029244743e-5,8.489870965440818e-5
10176,7.620563450085342e-5,8.489870965440818e-5
10177,7.66592254536058e-5,8.489870965440818e-5
10178,7.731033220384644e-5,8.489870965440818e-5
10179,7.791549098765307e-5,8.489870965440818e-5
10180,7.408695067643479e-5,8.489870965440818e-5
10181,6.867898758841835e-5,8.489870965440818e-5
10182,7.271599748845751e-5,8.489870965440818e-5
10183,7.314249858063126e-5,8.489870965440818e-5
10184,7.177754850875257e-5,8.489870965440818e-5
10185,7.081250963295544e-5,8.489870965440818e-5
10186,7.7209083084648535e-05,8.489870965440818e-5
10187,8.122180431613999e-5,8.489870965440818e-5
10188,7.940049202282022e-5,8.489870965440818e-5
10189,8.028510639509667e-5,8.489870965440818e-5
10190,7.860240350224895e-5,8.489870965440818e-5
10191,8.538891158663551e-5,8.489870965440818e-5
10192,8.841244430244348e-5,8.489870965440818e-5
10193,8.301556610467828e-5,8.489870965440818e-5
10194,8.365786515749454e-5,8.489870965440818e-5
10195,8.75122699583888e-5,8.489870965440818e-5
10196,8.696649565562095e-5,8.489870965440818e-5
10197,8.957331038971974e-5,8.489870965440818e-5
10198,9.721236890060341e-5,8.489870965440818e-5
10199,9.626267874028088e-5,8.489870965440818e-5
10200,9.149233539554307e-5,8.489870965440818e-5
10201,8.83292815115819e-5,8.489870965440818e-5
10203,9.4983592618268e-5,8.489870965440818e-5
10423,7.690814950705256e-5,8.489870965440818e-5
10424,8.20863850403104e-5,8.489870965440818e-5
10425,7.739942219723341e-5,8.489870965440818e-5
10426,7.229232715763551e-5,8.489870965440818e-5
10427,7.778632100551139e-5,8.489870965440818e-5
10428,7.851820910187813e-5,8.489870965440818e-5
10429,7.481019661498936e-5,8.489870965440818e-5
10430,7.5989835741438e-5,8.489870965440818e-5
10431,7.384850126035689e-5,8.489870965440818e-5
10432,7.416142727319717e-5,8.489870965440818e-5
10433,7.954313099740896e-5,8.489870965440818e-5
10434,7.982158980566035e-5,8.489870965440818e-5
10435,8.176718893966241e-5,8.489870965440818e-5
10436,8.628358508472579e-5,8.489870965440818e-5
10437,8.370656903986964e-5,8.489870965440818e-5
10438,8.103524430753405e-5,8.489870965440818e-5
10439,7.891585628794426e-5,8.489870965440818e-5
10440,7.859531087049523e-5,8.489870965440818e-5
10441,8.649819613175824e-5,8.489870965440818e-5
10442,8.720793578734031e-5,8.489870965440818e-5
10443,8.587905528886867e-5,8.489870965440818e-5
10444,8.871245092177506e-5,8.489870965440818e-5
10445,9.831574015690482e-5,8.489870965440818e-5
10446,9.228163651761306e-5,8.489870965440818e-5
10447,8.77379807190248e-5,8.489870965440818e-5
10449,9.157995673276368e-5,8.489870965440818e-5
10451,1.0363694350365229e-4,8.489870965440818e-5
10453,1.0237234735124876e-4,8.489870965440818e-5
10455,9.956530022439038e-5,8.489870965440818e-5
10457,9.559768746439979e-5,8.489870965440818e-5
10683,7.361642975801023e-5,8.489870965440818e-5
10684,8.508979279174328e-5,8.489870965440818e-5
10685,8.189615674244596e-5,8.489870965440818e-5
10686,7.079960158460774e-5,8.489870965440818e-5
10687,7.436495687203294e-5,8.489870965440818e-5
10688,7.825300078358011e-5,8.489870965440818e-5
10689,7.715184010888496e-5,8.489870965440818e-5
10690,7.42420138310534e-5,8.489870965440818e-5
10691,7.30278032193932e-5,8.489870965440818e-5
10692,7.000565927090419e-5,8.489870965440818e-5
10693,7.49709867151552e-5,8.489870965440818e-5
10694,7.786359108640226e-5,8.489870965440818e-5
10695,8.474669731546361e-5,8.489870965440818e-5
10696,9.130863370613824e-5,8.489870965440818e-5
10697,8.704630190888188e-5,8.489870965440818e-5
10698,8.286803317813353e-5,8.489870965440818e-5
10699,7.825003903236647e-5,8.489870965440818e-5
10700,8.253152938502655e-5,8.489870965440818e-5
10701,8.752735228763327e-5,8.489870965440818e-5
10702,8.586683033657134e-5,8.489870965440818e-5
10703,8.392766157403972e-5,8.489870965440818e-5
10704,8.688361038852048e-5,8.489870965440818e-5
10705,9.351776786785615e-5,8.489870965440818e-5
10706,8.797405314175296e-5,8.489870965440818e-5
10707,8.64707625133605e-5,8.489870965440818e-5
10708,9.12357791945999e-5,8.489870965440818e-5
10709,9.452753515050186e-5,8.489870965440818e-5
10711,9.498416785121089e-5,8.489870965440818e-5
10712,9.235961295270238e-5,8.489870965440818e-5
10714,8.843857685987292e-5,8.489870965440818e-5
10716,1.0194329089961357e-4,8.489870965440818e-5
10943,7.163779462707302e-5,8.489870965440818e-5
10944,8.205610459888053e-5,8.489870965440818e-5
10945,8.149362004081597e-5,8.489870965440818e-5
10946,7.104080367883276e-5,8.489870965440818e-5
10947,7.15027354977963e-5,8.489870965440818e-5
10948,7.017536162726647e-5,8.489870965440818e-5
10949,7.433276304472883e-5,8.489870965440818e-5
10950,7.503509234520221e-5,8.489870965440818e-5
10951,7.459309462225554e-5,8.489870965440818e-5
10952,7.046585908783461e-5,8.489870965440818e-5
10953,7.188786476802266e-5,8.489870965440818e-5
10954,7.772373600866314e-5,8.489870965440818e-5
10955,8.884989598705877e-5,8.489870965440818e-5
10956,9.544272221399843e-5,8.489870965440818e-5
10957,9.238852161564515e-5,8.489870965440818e-5
10958,8.785197537406617e-5,8.489870965440818e-5
10959,8.203946996270812e-5,8.489870965440818e-5
10960,8.585764941543326e-5,8.489870965440818e-5
10961,8.846016258426076e-5,8.489870965440818e-5
10962,8.991822972738564e-5,8.489870965440818e-5
10963,8.744249178972776e-5,8.489870965440818e-5
10964,8.549478310966143e-5,8.489870965440818e-5
10965,9.033035865920719e-5,8.489870965440818e-5
10966,8.813661032368986e-5,8.489870965440818e-5
10967,8.583243880009165e-5,8.489870965440818e-5
10968,8.832669894218388e-5,8.489870965440818e-5
10969,9.050520961562161e-5,8.489870965440818e-5
10970,9.105981194531222e-5,8.489870965440818e-5
10971,8.646870738617962e-5,8.489870965440818e-5
10972,8.474514573033045e-5,8.489870965440818e-5
10974,1.0129611464278886e-4,8.489870965440818e-5
10976,1.0376362575084817e-4,8.489870965440818e-5
11191,7.179927789993944e-5,8.489870965440818e-5
11192,7.866736516246514e-5,8.489870965440818e-5
11193,8.394666082562657e-5,8.489870965440818e-5
11194,8.400906216106385e-5,8.489870965440818e-5
11195,8.357301750638188e-5,8.489870965440818e-5
11196,8.076546592321643e-5,8.489870965440818e-5
11197,7.401563580096505e-5,8.489870965440818e-5
11198,7.46315804666116e-5,8.489870965440818e-5
11199,7.571540171939713e-5,8.489870965440818e-5
11200,7.570237958351534e-5,8.489870965440818e-5
11201,8.073949224432889e-5,8.489870965440818e-5
11202,8.438417812116139e-5,8.489870965440818e-5
11203,8.468624915430557e-5,8.489870965440818e-5
11204,8.713291149329273e-5,8.489870965440818e-5
11205,9.130491370351135e-5,8.489870965440818e-5
11206,9.384910665924166e-5,8.489870965440818e-5
11207,9.332545177378955e-5,8.489870965440818e-5
11208,9.227412021332054e-5,8.489870965440818e-5
11209,9.377790273720555e-5,8.489870965440818e-5
11210,9.11422097509658e-5,8.489870965440818e-5
11211,8.915358541444488e-5,8.489870965440818e-5
11212,9.018259000047203e-5,8.489870965440818e-5
11213,8.602525351870068e-5,8.489870965440818e-5
11214,9.104202630950588e-5,8.489870965440818e-5
11215,9.587558823467908e-5,8.489870965440818e-5
11216,8.76701843444466e-5,8.489870965440818e-5
11217,8.576664021092632e-5,8.489870965440818e-5
11218,8.91452411922858e-5,8.489870965440818e-5
11219,8.840634768573718e-5,8.489870965440818e-5
11220,8.150868007610029e-5,8.489870965440818e-5
11221,8.473165099162893e-5,8.489870965440818e-5
11222,9.536794961091903e-5,8.489870965440818e-5
11224,9.52538253611461e-5,8.489870965440818e-5
11435,7.607176468383195e-5,8.489870965440818e-5
11436,7.732240605931431e-5,8.489870965440818e-5
11437,8.164332246171463e-5,8.489870965440818e-5
11438,8.278075926405788e-5,8.489870965440818e-5
11439,8.411312458697385e-5,8.489870965440818e-5
11440,8.982101265923647e-5,8.489870965440818e-5
11441,9.252907816852047e-5,8.489870965440818e-5
11442,8.584097618629862e-5,8.489870965440818e-5
11443,7.723018967959266e-5,8.489870965440818e-5
11444,7.60951045744891e-5,8.489870965440818e-5
11445,7.883523432483648e-5,8.489870965440818e-5
11446,8.366751570361441e-5,8.489870965440818e-5
11447,8.733635269229867e-5,8.489870965440818e-5
11448,7.878157680025473e-5,8.489870965440818e-5
11449,8.104281046972932e-5,8.489870965440818e-5
11450,8.555219073616477e-5,8.489870965440818e-5
11451,9.095586646442136e-5,8.489870965440818e-5
11452,8.854490250973785e-5,8.489870965440818e-5
11453,9.16204721442467e-5,8.489870965440818e-5
11454,9.119220206529064e-5,8.489870965440818e-5
11455,8.832652704037011e-5,8.489870965440818e-5
11456,8.571455578640698e-5,8.489870965440818e-5
11457,8.732161954452144e-5,8.489870965440818e-5
11458,8.668174942510694e-5,8.489870965440818e-5
11459,8.73833016411029e-5,8.489870965440818e-5
11460,9.304088902236595e-5,8.489870965440818e-5
11461,8.852997560634446e-5,8.489870965440818e-5
11462,9.053811816994337e-5,8.489870965440818e-5
11463,8.678025346031271e-5,8.489870965440818e-5
11464,8.451572001075154e-5,8.489870965440818e-5
11465,7.923960517294266e-5,8.489870965440818e-5
11466,8.456692701262988e-5,8.489870965440818e-5
11467,9.3568743897001e-5,8.489870965440818e-5
11469,9.109851372109853e-5,8.489870965440818e-5
11471,8.700479251012558e-5,8.489870965440818e-5
11655,7.38501139577388e-5,8.489870965440818e-5
11656,7.618364960652512e-5,8.489870965440818e-5
11657,8.138585714806598e-5,8.489870965440818e-5
11658,7.970984510714475e-5,8.489870965440818e-5
11659,7.91114144691717e-5,8.489870965440818e-5
11660,8.412861214616638e-5,8.489870965440818e-5
11661,8.911359702908544e-5,8.489870965440818e-5
11662,8.351582794325046e-5,8.489870965440818e-5
11663,7.334154720740675e-5,8.489870965440818e-5
11664,7.782256741457758e-5,8.489870965440818e-5
11665,8.368672060978656e-5,8.489870965440818e-5
11666,8.53480501588865e-5,8.489870965440818e-5
11667,8.681685485013838e-5,8.489870965440818e-5
11668,8.519897214169926e-5,8.489870965440818e-5
11669,8.527199990801841e-5,8.489870965440818e-5
11670,9.33250245039539e-5,8.489870965440818e-5
11671,9.604076138795779e-5,8.489870965440818e-5
11672,8.937696762583819e-5,8.489870965440818e-5
11673,9.242552975224947e-5,8.489870965440818e-5
11674,9.33940140420444e-5,8.489870965440818e-5
11675,8.767735135147635e-5,8.489870965440818e-5
11676,8.706702057360228e-5,8.489870965440818e-5
11677,8.447162632956104e-5,8.489870965440818e-5
11678,8.357402434540218e-5,8.489870965440818e-5
11679,8.606469278116155e-5,8.489870965440818e-5
11680,8.607127702393058e-5,8.489870965440818e-5
11681,8.67690107753856e-5,8.489870965440818e-5
11682,8.908181882379818e-5,8.489870965440818e-5
11683,9.148142010376624e-5,8.489870965440818e-5
11684,8.726715635632396e-5,8.489870965440818e-5
11685,8.158654688311587e-5,8.489870965440818e-5
11686,9.011641738084163e-5,8.489870965440818e-5
11687,9.286437471426463e-5,8.489870965440818e-5
11688,9.279823854913929e-5,8.489870965440818e-5
11690,9.307625517773151e-5,8.489870965440818e-5
11692,9.163496629819934e-5,8.489870965440818e-5
11849,8.03805261102703e-5,8.489870965440818e-5
11850,8.136243221003977e-5,8.489870965440818e-5
11851,8.216194409939242e-5,8.489870965440818e-5
11852,7.709250635180144e-5,8.489870965440818e-5
11853,7.437723531170588e-5,8.489870965440818e-5
11854,7.500021888723736e-5,8.489870965440818e-5
11855,8.117803652257804e-5,8.489870965440818e-5
11856,8.26907925672347e-5,8.489870965440818e-5
11857,7.912948011802347e-5,8.489870965440818e-5
11858,7.364899147024379e-5,8.489870965440818e-5
11859,8.249388240084568e-5,8.489870965440818e-5
11860,8.777786091809174e-5,8.489870965440818e-5
11861,8.674795756927222e-5,8.489870965440818e-5
11862,8.374505459772538e-5,8.489870965440818e-5
11863,8.565283603465542e-5,8.489870965440818e-5
11864,9.116012897138502e-5,8.489870965440818e-5
11865,9.895022867997519e-5,8.489870965440818e-5
11866,9.836358334259327e-5,8.489870965440818e-5
11867,9.147947331628255e-5,8.489870965440818e-5
11868,8.835576458957572e-5,8.489870965440818e-5
11869,8.818581016895937e-5,8.489870965440818e-5
11870,8.835670179062826e-5,8.489870965440818e-5
11871,8.846915718726624e-5,8.489870965440818e-5
11872,8.471472422702907e-5,8.489870965440818e-5
11873,8.290875150909878e-5,8.489870965440818e-5
11874,8.987395918418202e-5,8.489870965440818e-5
11875,8.89510237197968e-5,8.489870965440818e-5
11876,9.075595742346711e-5,8.489870965440818e-5
11877,9.406681943915027e-5,8.489870965440818e-5
11878,9.107741469539076e-5,8.489870965440818e-5
11879,8.295662995228956e-5,8.489870965440818e-5
11880,8.569542129754227e-5,8.489870965440818e-5
11881,8.944273582166459e-5,8.489870965440818e-5
11882,8.656705352786272e-5,8.489870965440818e-5
11883,8.93909949902902e-5,8.489870965440818e-5
11884,9.628713931497836e-5,8.489870965440818e-5
11886,9.202286628327445e-5,8.489870965440818e-5
12013,7.903472018646858e-5,8.489870965440818e-5
12014,8.493703292528564e-5,8.489870965440818e-5
12015,8.268082620850652e-5,8.489870965440818e-5
12016,7.740309555144758e-5,8.489870965440818e-5
12017,7.709246178859994e-5,8.489870965440818e-5
12018,7.820958756122667e-5,8.489870965440818e-5
12019,7.806962192801016e-5,8.489870965440818e-5
12020,7.412258615084504e-5,8.489870965440818e-5
12021,7.171382263580812e-5,8.489870965440818e-5
12022,7.185744981478263e-5,8.489870965440818e-5
12023,7.695745207701915e-5,8.489870965440818e-5
12024,8.055956398386895e-5,8.489870965440818e-5
12025,8.59548743604633e-5,8.489870965440818e-5
12026,8.700755353429312e-5,8.489870965440818e-5
12027,8.788634009974988e-5,8.489870965440818e-5
12028,9.272580740533139e-5,8.489870965440818e-5
12029,9.620265350890339e-5,8.489870965440818e-5
12030,9.090262319333139e-5,8.489870965440818e-5
12031,8.571410683183504e-5,8.489870965440818e-5
12032,9.142612940825543e-5,8.489870965440818e-5
12033,9.013928988596065e-5,8.489870965440818e-5
12034,8.895332830013283e-5,8.489870965440818e-5
12035,9.081392588239941e-5,8.489870965440818e-5
12036,9.544254483067759e-5,8.489870965440818e-5
12037,9.547655501854045e-5,8.489870965440818e-5
12038,9.592406912542278e-5,8.489870965440818e-5
12039,9.51384691363856e-5,8.489870965440818e-5
12040,9.291644641571344e-5,8.489870965440818e-5
12041,9.451607042187427e-5,8.489870965440818e-5
12042,8.669802002714322e-5,8.489870965440818e-5
12043,8.1237240792212065e-05,8.489870965440818e-5
12044,8.66942525623885e-5,8.489870965440818e-5
12045,9.681837407898435e-5,8.489870965440818e-5
12046,9.239809553819848e-5,8.489870965440818e-5
12047,9.039443351951156e-5,8.489870965440818e-5
12048,9.82473279006697e-5,8.489870965440818e-5
12050,1.003680541021453e-4,8.489870965440818e-5
12156,7.397872109378358e-5,8.489870965440818e-5
12157,8.11581079757994e-5,8.489870965440818e-5
12158,8.198886087059432e-5,8.489870965440818e-5
12159,7.628195768555468e-5,8.489870965440818e-5
12160,7.808063269795094e-5,8.489870965440818e-5
12161,7.794687674958308e-5,8.489870965440818e-5
12162,7.969432927079963e-5,8.489870965440818e-5
12163,7.873030002496887e-5,8.489870965440818e-5
12164,7.202173369389052e-5,8.489870965440818e-5
12165,7.249028857173535e-5,8.489870965440818e-5
12166,8.030434868799957e-5,8.489870965440818e-5
12167,8.045686627997536e-5,8.489870965440818e-5
12168,8.495697786655969e-5,8.489870965440818e-5
12169,8.797450399261813e-5,8.489870965440818e-5
12170,8.636399974697593e-5,8.489870965440818e-5
12171,8.684881219069905e-5,8.489870965440818e-5
12172,9.213661003534784e-5,8.489870965440818e-5
12173,8.884155626458821e-5,8.489870965440818e-5
12174,8.691778947493236e-5,8.489870965440818e-5
12175,9.241881615510819e-5,8.489870965440818e-5
12176,9.29824715694382e-5,8.489870965440818e-5
12177,8.901110118099891e-5,8.489870965440818e-5
12178,8.80145380159023e-5,8.489870965440818e-5
12179,9.063532980325277e-5,8.489870965440818e-5
12180,9.158464951887992e-5,8.489870965440818e-5
12181,9.22244745223049e-5,8.489870965440818e-5
12182,9.04471207912598e-5,8.489870965440818e-5
12183,9.492999889988292e-5,8.489870965440818e-5
12184,9.472593896347242e-5,8.489870965440818e-5
12186,8.944710198286078e-5,8.489870965440818e-5
12187,8.230366135009094e-5,8.489870965440818e-5
12189,8.540671989375586e-5,8.489870965440818e-5
12191,9.635198459695166e-5,8.489870965440818e-5
12193,9.35422835618764e-5,8.489870965440818e-5
12194,9.21396979647571e-5,8.489870965440818e-5
12196,9.569394721148615e-5,8.489870965440818e-5
12199,1.0027620812861216e-4,8.489870965440818e-5
