id,o3,o3_adm2
5229,0.11842366006441957,0.11851121044821106
5231,0.11841541052278196,0.11851121044821106
5233,0.11844203419024374,0.11851121044821106
5458,0.11829136809824695,0.11851121044821106
5459,0.11829728270170431,0.11851121044821106
5460,0.11835230700825013,0.11851121044821106
5461,0.11841922508000467,0.11851121044821106
5462,0.11841926205147221,0.11851121044821106
5463,0.11841077021974733,0.11851121044821106
5464,0.11843004816039097,0.11851121044821106
5466,0.11848672442310601,0.11851121044821106
5468,0.11851004313051716,0.11851121044821106
5706,0.11828806076741741,0.11851121044821106
5707,0.11828502547785912,0.11851121044821106
5708,0.11829956259025912,0.11851121044821106
5709,0.11836607705237874,0.11851121044821106
5710,0.11840837076385438,0.11851121044821106
5711,0.11839482681429477,0.11851121044821106
5712,0.11841329942571047,0.11851121044821106
5713,0.11844191272861526,0.11851121044821106
5714,0.11848150214210496,0.11851121044821106
5715,0.11847049637088124,0.11851121044821106
5717,0.11846524924224451,0.11851121044821106
5719,0.11849192778853819,0.11851121044821106
5721,0.11850600388649776,0.11851121044821106
5956,0.11829224958094896,0.11851121044821106
5957,0.11827035061875533,0.11851121044821106
5958,0.11828203882143981,0.11851121044821106
5959,0.11833027273199535,0.11851121044821106
5960,0.11840314416173077,0.11851121044821106
5961,0.11842576668838603,0.11851121044821106
5962,0.11841668586830423,0.11851121044821106
5963,0.11841631961146322,0.11851121044821106
5964,0.11843477163575744,0.11851121044821106
5965,0.1184532816557816,0.11851121044821106
5966,0.11844305840381449,0.11851121044821106
5967,0.11844548258856413,0.11851121044821106
5968,0.11848179565014402,0.11851121044821106
5969,0.11848816456819436,0.11851121044821106
5971,0.1184797897142703,0.11851121044821106
5973,0.11843840719576458,0.11851121044821106
6188,0.1182344965459101,0.11851121044821106
6189,0.11825638172516142,0.11851121044821106
6190,0.11825992170725239,0.11851121044821106
6191,0.11829051232078286,0.11851121044821106
6192,0.11835472822578165,0.11851121044821106
6193,0.1183965346482299,0.11851121044821106
6194,0.11842440642544412,0.11851121044821106
6195,0.11843595569679723,0.11851121044821106
6196,0.11844501195468203,0.11851121044821106
6197,0.1184400052780992,0.11851121044821106
6198,0.11845262359338501,0.11851121044821106
6199,0.11845221302716503,0.11851121044821106
6200,0.11843320614362629,0.11851121044821106
6201,0.11845138662986181,0.11851121044821106
6202,0.11846239071563641,0.11851121044821106
6203,0.11844944037658853,0.11851121044821106
6204,0.11842442928066517,0.11851121044821106
6206,0.11845569510214102,0.11851121044821106
6208,0.11850248491104406,0.11851121044821106
6422,0.11822158811527918,0.11851121044821106
6423,0.11821716852407424,0.11851121044821106
6424,0.11826520341528916,0.11851121044821106
6425,0.11830148669766628,0.11851121044821106
6426,0.11833425438200512,0.11851121044821106
6427,0.11835618972668863,0.11851121044821106
6428,0.1183890626809643,0.11851121044821106
6429,0.11842822684576691,0.11851121044821106
6430,0.11844236592981924,0.11851121044821106
6431,0.11843448337922366,0.11851121044821106
6432,0.11840710823507238,0.11851121044821106
6433,0.1184516522951262,0.11851121044821106
6434,0.11847425542441894,0.11851121044821106
6435,0.11846710338775532,0.11851121044821106
6436,0.11845568616808284,0.11851121044821106
6437,0.11844615018079709,0.11851121044821106
6438,0.11846400912910478,0.11851121044821106
6439,0.11847572748906271,0.11851121044821106
6440,0.11848288373862126,0.11851121044821106
6441,0.11848199038512873,0.11851121044821106
6443,0.11850285457345425,0.11851121044821106
6445,0.11851664305104678,0.11851121044821106
6447,0.11853442941252453,0.11851121044821106
6665,0.11820565948271142,0.11851121044821106
6666,0.1182053381628528,0.11851121044821106
6667,0.11826806985975433,0.11851121044821106
6668,0.11832688364644905,0.11851121044821106
6669,0.11837196331952077,0.11851121044821106
6670,0.11836902628182455,0.11851121044821106
6671,0.11841903429259312,0.11851121044821106
6672,0.11844507443932951,0.11851121044821106
6673,0.11844918755896215,0.11851121044821106
6674,0.11843848190697438,0.11851121044821106
6675,0.1184160975661559,0.11851121044821106
6676,0.11846316509905676,0.11851121044821106
6677,0.11850757549742241,0.11851121044821106
6678,0.11850074657283169,0.11851121044821106
6679,0.11847469479296502,0.11851121044821106
6680,0.11845927754397693,0.11851121044821106
6681,0.11848322069754444,0.11851121044821106
6682,0.1185128744175325,0.11851121044821106
6683,0.11852757413295996,0.11851121044821106
6684,0.11856169629701668,0.11851121044821106
6685,0.11856792577474884,0.11851121044821106
6686,0.11855949191388555,0.11851121044821106
6687,0.11856581756838969,0.11851121044821106
6918,0.11825399028001553,0.11851121044821106
6919,0.1182419469260673,0.11851121044821106
6920,0.11823244439778839,0.11851121044821106
6921,0.11829214645818312,0.11851121044821106
6922,0.1183211162760588,0.11851121044821106
6923,0.11832978466772037,0.11851121044821106
6924,0.11834761012629275,0.11851121044821106
6925,0.11842596409204119,0.11851121044821106
6926,0.11846672909219491,0.11851121044821106
6927,0.1184714464688786,0.11851121044821106
6928,0.11845417733973054,0.11851121044821106
6929,0.11843419166518353,0.11851121044821106
6930,0.11844655934744405,0.11851121044821106
6931,0.1184761827477212,0.11851121044821106
6932,0.11848929845059242,0.11851121044821106
6933,0.11847263852239326,0.11851121044821106
6934,0.11845090735006916,0.11851121044821106
6935,0.11846638420817462,0.11851121044821106
6936,0.11849790081011202,0.11851121044821106
6937,0.11851909712703454,0.11851121044821106
6938,0.11853573381321131,0.11851121044821106
6939,0.11858004935343343,0.11851121044821106
6940,0.1185900639782154,0.11851121044821106
6941,0.11861002471347196,0.11851121044821106
6943,0.11858603322947076,0.11851121044821106
7170,0.11828440971221608,0.11851121044821106
7171,0.1182816787101539,0.11851121044821106
7172,0.11827597072521874,0.11851121044821106
7173,0.11825720884035715,0.11851121044821106
7174,0.11829255382475762,0.11851121044821106
7175,0.11832095915057798,0.11851121044821106
7176,0.11832673871399552,0.11851121044821106
7177,0.11835936378472157,0.11851121044821106
7178,0.11842412947359732,0.11851121044821106
7179,0.11844537785943109,0.11851121044821106
7180,0.11844362812347395,0.11851121044821106
7181,0.11844151938202051,0.11851121044821106
7182,0.11845305481251558,0.11851121044821106
7183,0.1184344695130147,0.11851121044821106
7184,0.1184543032136432,0.11851121044821106
7185,0.1184735953784114,0.11851121044821106
7186,0.11847913611835098,0.11851121044821106
7187,0.11847551741785756,0.11851121044821106
7188,0.11848222557396687,0.11851121044821106
7189,0.11850783989720821,0.11851121044821106
7190,0.11852332416971233,0.11851121044821106
7191,0.11853305680677781,0.11851121044821106
7192,0.11854377394556129,0.11851121044821106
7193,0.11857074366418172,0.11851121044821106
7194,0.11860406208500386,0.11851121044821106
7195,0.11860055835301725,0.11851121044821106
7399,0.11826274499964415,0.11851121044821106
7400,0.11828163722805747,0.11851121044821106
7401,0.11835113272605648,0.11851121044821106
7402,0.11834910747141086,0.11851121044821106
7403,0.11831260952381768,0.11851121044821106
7404,0.11831934551531166,0.11851121044821106
7405,0.11836535214595285,0.11851121044821106
7406,0.11840746904897802,0.11851121044821106
7407,0.11844308790417246,0.11851121044821106
7408,0.11844439926938473,0.11851121044821106
7409,0.118417459360161,0.11851121044821106
7410,0.11841628036673467,0.11851121044821106
7411,0.11843708837264726,0.11851121044821106
7412,0.11844219723172075,0.11851121044821106
7413,0.11848366787163067,0.11851121044821106
7414,0.1185053789933967,0.11851121044821106
7415,0.11850957454594535,0.11851121044821106
7416,0.1185102079248958,0.11851121044821106
7417,0.11847690791483888,0.11851121044821106
7418,0.11849209217025748,0.11851121044821106
7419,0.11853162323284962,0.11851121044821106
7420,0.11854667489524473,0.11851121044821106
7421,0.11854806875290695,0.11851121044821106
7422,0.11859050530441598,0.11851121044821106
7423,0.11862586401294577,0.11851121044821106
7424,0.11860433843606859,0.11851121044821106
7426,0.11859450330501543,0.11851121044821106
7630,0.11826413749375603,0.11851121044821106
7632,0.11825755008363333,0.11851121044821106
7634,0.11825582040789381,0.11851121044821106
7635,0.11834374233897162,0.11851121044821106
7636,0.11835551104440845,0.11851121044821106
7637,0.11832142863830056,0.11851121044821106
7638,0.1183288086729318,0.11851121044821106
7639,0.11837881092198627,0.11851121044821106
7640,0.11843209993800868,0.11851121044821106
7641,0.11845301884387825,0.11851121044821106
7642,0.11843593550054597,0.11851121044821106
7643,0.1184120326923484,0.11851121044821106
7644,0.11839322514212229,0.11851121044821106
7645,0.11841528269128768,0.11851121044821106
7646,0.11841675569277986,0.11851121044821106
7647,0.1184657753991018,0.11851121044821106
7648,0.11849216386532371,0.11851121044821106
7649,0.11852353913779332,0.11851121044821106
7650,0.11854422616396905,0.11851121044821106
7651,0.11853437210466453,0.11851121044821106
7652,0.11851039381940738,0.11851121044821106
7653,0.11854419196735953,0.11851121044821106
7654,0.1185853345940711,0.11851121044821106
7655,0.11858634629327112,0.11851121044821106
7656,0.11859836716349516,0.11851121044821106
7657,0.11863078401037133,0.11851121044821106
7658,0.1186141067628298,0.11851121044821106
7659,0.1185886953886343,0.11851121044821106
7877,0.11826635650037848,0.11851121044821106
7879,0.11828883216035367,0.11851121044821106
7880,0.1183483353674499,0.11851121044821106
7881,0.1183643145433479,0.11851121044821106
7882,0.11832880872288387,0.11851121044821106
7883,0.11832945628018307,0.11851121044821106
7884,0.11837284470117902,0.11851121044821106
7885,0.1183968345661188,0.11851121044821106
7886,0.11846273022223597,0.11851121044821106
7887,0.11846200422697097,0.11851121044821106
7888,0.11842600082757014,0.11851121044821106
7889,0.11841320655351764,0.11851121044821106
7890,0.11841151537012191,0.11851121044821106
7891,0.11842786715532921,0.11851121044821106
7892,0.1184385173212112,0.11851121044821106
7893,0.11847295868139529,0.11851121044821106
7894,0.11853910998969185,0.11851121044821106
7895,0.1185515447870188,0.11851121044821106
7896,0.11854424330487366,0.11851121044821106
7897,0.1185352596697396,0.11851121044821106
7898,0.11853633239480081,0.11851121044821106
7899,0.1185586268604449,0.11851121044821106
7900,0.11859678776359818,0.11851121044821106
7901,0.11860851039215435,0.11851121044821106
7902,0.1186312670696023,0.11851121044821106
7903,0.11864469675336947,0.11851121044821106
7905,0.11862571692082682,0.11851121044821106
8123,0.11832355843779589,0.11851121044821106
8125,0.11831679668404128,0.11851121044821106
8127,0.11830853370011082,0.11851121044821106
8128,0.11831224502626939,0.11851121044821106
8129,0.11829663602581315,0.11851121044821106
8130,0.11829951451582132,0.11851121044821106
8131,0.11830992207636812,0.11851121044821106
8132,0.11835694475640518,0.11851121044821106
8133,0.11839539022045568,0.11851121044821106
8134,0.11845751250858398,0.11851121044821106
8135,0.11848174479327875,0.11851121044821106
8136,0.11844693561235878,0.11851121044821106
8137,0.11842495038842277,0.11851121044821106
8138,0.11843796906910734,0.11851121044821106
8139,0.1184478159711108,0.11851121044821106
8140,0.11846655830150653,0.11851121044821106
8141,0.11848016916510057,0.11851121044821106
8142,0.11851791571708276,0.11851121044821106
8143,0.11852737052894828,0.11851121044821106
8144,0.11852783741265994,0.11851121044821106
8145,0.11853500579194494,0.11851121044821106
8146,0.11854258440716837,0.11851121044821106
8147,0.11856063973531188,0.11851121044821106
8148,0.11858354983865053,0.11851121044821106
8149,0.11860294696174413,0.11851121044821106
8150,0.11862896283368489,0.11851121044821106
8152,0.11866245796931042,0.11851121044821106
8375,0.11833793198362055,0.11851121044821106
8377,0.11831515952427427,0.11851121044821106
8379,0.11828469899312734,0.11851121044821106
8380,0.11827165699216872,0.11851121044821106
8381,0.11827204158657398,0.11851121044821106
8382,0.11827558212024164,0.11851121044821106
8383,0.11829199673953589,0.11851121044821106
8384,0.11834432762612015,0.11851121044821106
8385,0.11839647498612954,0.11851121044821106
8386,0.11843752656175725,0.11851121044821106
8387,0.11844608191863254,0.11851121044821106
8388,0.11843004286589481,0.11851121044821106
8389,0.11841851832101608,0.11851121044821106
8390,0.1184276756825318,0.11851121044821106
8391,0.11842592060318442,0.11851121044821106
8392,0.11844219550981797,0.11851121044821106
8393,0.11845524077274533,0.11851121044821106
8394,0.11847992689129803,0.11851121044821106
8395,0.11849027355047713,0.11851121044821106
8396,0.11851009513922134,0.11851121044821106
8397,0.11852720345795602,0.11851121044821106
8398,0.11854799046031307,0.11851121044821106
8399,0.11856916610470516,0.11851121044821106
8400,0.11857983285303507,0.11851121044821106
8401,0.11858116688924786,0.11851121044821106
8402,0.11862139342327686,0.11851121044821106
8648,0.11827666904957163,0.11851121044821106
8650,0.11828160179917185,0.11851121044821106
8651,0.11829064320601089,0.11851121044821106
8652,0.11831227773040372,0.11851121044821106
8653,0.11831257124774514,0.11851121044821106
8654,0.118318198636288,0.11851121044821106
8655,0.11833470669584911,0.11851121044821106
8656,0.11836635398595333,0.11851121044821106
8657,0.1184032961609782,0.11851121044821106
8658,0.11839288200245278,0.11851121044821106
8659,0.11839200813794969,0.11851121044821106
8660,0.11839609223892501,0.11851121044821106
8661,0.11841274929970166,0.11851121044821106
8662,0.11840216197543392,0.11851121044821106
8663,0.11840383900607325,0.11851121044821106
8664,0.11839960692372584,0.11851121044821106
8665,0.11841791521212813,0.11851121044821106
8666,0.11844917142770572,0.11851121044821106
8667,0.11849780365718177,0.11851121044821106
8668,0.11854433135838516,0.11851121044821106
8669,0.11856617332313248,0.11851121044821106
8670,0.11860172593136147,0.11851121044821106
8671,0.11860609325966516,0.11851121044821106
8672,0.11860150229531236,0.11851121044821106
8673,0.11862693505317118,0.11851121044821106
8903,0.11826452178063827,0.11851121044821106
8905,0.11827477964381185,0.11851121044821106
8906,0.11829809864514572,0.11851121044821106
8907,0.11833036648866288,0.11851121044821106
8908,0.1183326900934667,0.11851121044821106
8909,0.11830636734552813,0.11851121044821106
8910,0.11832854535099682,0.11851121044821106
8911,0.11837182304542379,0.11851121044821106
8912,0.11838541309914213,0.11851121044821106
8913,0.11837460436497987,0.11851121044821106
8914,0.11841690250472768,0.11851121044821106
8915,0.1183994616661492,0.11851121044821106
8916,0.11840080787993636,0.11851121044821106
8917,0.11839916949412287,0.11851121044821106
8918,0.11840146896342638,0.11851121044821106
8919,0.11843987900500733,0.11851121044821106
8920,0.11846171106099972,0.11851121044821106
8921,0.11846369143626881,0.11851121044821106
8922,0.11848845091667948,0.11851121044821106
8923,0.11853272990309877,0.11851121044821106
8924,0.11853100400549071,0.11851121044821106
8925,0.11856030539299457,0.11851121044821106
8926,0.11858123896275048,0.11851121044821106
8927,0.11857819741858053,0.11851121044821106
8929,0.11863241737527012,0.11851121044821106
9154,0.11833453856459195,0.11851121044821106
9156,0.11830410959834754,0.11851121044821106
9158,0.11830287552362963,0.11851121044821106
9159,0.11832933916999229,0.11851121044821106
9160,0.11832069535734299,0.11851121044821106
9161,0.11830385467493965,0.11851121044821106
9162,0.11828819311403521,0.11851121044821106
9163,0.1183304499683456,0.11851121044821106
9164,0.11838963322893958,0.11851121044821106
9165,0.11840628540320905,0.11851121044821106
9166,0.11841936721453807,0.11851121044821106
9167,0.11845386430386749,0.11851121044821106
9168,0.11841315229532497,0.11851121044821106
9169,0.11843668271469679,0.11851121044821106
9170,0.11843976976786706,0.11851121044821106
9171,0.11844586645271905,0.11851121044821106
9172,0.11846606928272738,0.11851121044821106
9173,0.11849121026282929,0.11851121044821106
9174,0.11848046666677324,0.11851121044821106
9175,0.11851022141587456,0.11851121044821106
9176,0.1185595892494848,0.11851121044821106
9177,0.11854234479653133,0.11851121044821106
9178,0.11854222323564792,0.11851121044821106
9179,0.11858188018408682,0.11851121044821106
9181,0.11860133231008962,0.11851121044821106
9419,0.11835953311655106,0.11851121044821106
9421,0.11836703969729181,0.11851121044821106
9422,0.11835994023243515,0.11851121044821106
9423,0.11833883951219715,0.11851121044821106
9424,0.11832708112944765,0.11851121044821106
9425,0.1183419580181047,0.11851121044821106
9426,0.11837078231937409,0.11851121044821106
9427,0.11839731621770613,0.11851121044821106
9428,0.11841807471619473,0.11851121044821106
9429,0.118438073209086,0.11851121044821106
9430,0.11844442640878655,0.11851121044821106
9431,0.11843484674051545,0.11851121044821106
9432,0.11846987007926107,0.11851121044821106
9433,0.11850392871753847,0.11851121044821106
9434,0.11851323881527615,0.11851121044821106
9435,0.11850944931470062,0.11851121044821106
9436,0.11853943760730867,0.11851121044821106
9437,0.11851798364779861,0.11851121044821106
9438,0.11850746138623544,0.11851121044821106
9439,0.11854312121290775,0.11851121044821106
9440,0.11858260249720545,0.11851121044821106
9441,0.11862358749729493,0.11851121044821106
9442,0.1186327231010652,0.11851121044821106
9444,0.11863412043169544,0.11851121044821106
9699,0.11857337598428315,0.1187422513268209
9701,0.11861894753529961,0.1187422513268209
9703,0.11864348233940153,0.1187422513268209
9705,0.11864731585863122,0.1187422513268209
9706,0.11867652372791405,0.1187422513268209
9707,0.11868218670610929,0.1187422513268209
9708,0.11869407002935764,0.1187422513268209
9709,0.11873289450024471,0.1187422513268209
9710,0.11875030117931346,0.1187422513268209
9711,0.11874011162137132,0.1187422513268209
9712,0.11874837527107228,0.1187422513268209
9713,0.11873315307505448,0.1187422513268209
9714,0.11872519441288776,0.1187422513268209
9715,0.11872428133515382,0.1187422513268209
9716,0.11874632859484355,0.1187422513268209
9717,0.11876026776625533,0.1187422513268209
9718,0.11874606668676228,0.1187422513268209
9719,0.11877506541049573,0.1187422513268209
9720,0.11877344069919177,0.1187422513268209
9721,0.11878320965722507,0.1187422513268209
9722,0.11879285654481218,0.1187422513268209
9723,0.11880227500459849,0.1187422513268209
9725,0.11879026540094319,0.1187422513268209
9966,0.11854751940984183,0.1187422513268209
9968,0.11854429709358039,0.1187422513268209
9969,0.11858021857729975,0.1187422513268209
9970,0.11860991237174882,0.1187422513268209
9971,0.11862362185164751,0.1187422513268209
9972,0.11866871463914974,0.1187422513268209
9973,0.11866635744632957,0.1187422513268209
9974,0.1186677805594178,0.1187422513268209
9975,0.11872074037430619,0.1187422513268209
9976,0.11874635707422708,0.1187422513268209
9977,0.11875048639208953,0.1187422513268209
9978,0.11876567792739372,0.1187422513268209
9979,0.11872017907483036,0.1187422513268209
9980,0.11869904598296267,0.1187422513268209
9981,0.11872623332053826,0.1187422513268209
9982,0.11877161722279947,0.1187422513268209
9983,0.11876701477466081,0.1187422513268209
9984,0.11875448701475763,0.1187422513268209
9985,0.1187425275007377,0.1187422513268209
9986,0.11873787890630502,0.1187422513268209
9987,0.11876303020161787,0.1187422513268209
9988,0.11875399148114499,0.1187422513268209
9989,0.11877589370525088,0.1187422513268209
9990,0.11879750271614137,0.1187422513268209
10220,0.11854765023195087,0.1187422513268209
10222,0.11852989448958802,0.1187422513268209
10223,0.11853063425041058,0.1187422513268209
10224,0.11859112458835663,0.1187422513268209
10225,0.118616004266107,0.1187422513268209
10226,0.11862098172194374,0.1187422513268209
10227,0.11864962142073851,0.1187422513268209
10228,0.11867894501930357,0.1187422513268209
10229,0.11868185541172932,0.1187422513268209
10230,0.1187163497420817,0.1187422513268209
10231,0.11872135145796295,0.1187422513268209
10232,0.11872096719901544,0.1187422513268209
10233,0.11875490032800791,0.1187422513268209
10234,0.11875168690850535,0.1187422513268209
10235,0.11871058585836598,0.1187422513268209
10236,0.11873146491427493,0.1187422513268209
10237,0.11877567045394986,0.1187422513268209
10238,0.11874218429770582,0.1187422513268209
10239,0.11871399458838329,0.1187422513268209
10240,0.11870901156131927,0.1187422513268209
10241,0.11874054836089111,0.1187422513268209
10242,0.11876403537616481,0.1187422513268209
10243,0.11875605432418566,0.1187422513268209
10244,0.11875058945563664,0.1187422513268209
10245,0.11877229154942123,0.1187422513268209
10472,0.11858269995395655,0.1187422513268209
10474,0.11855841031803145,0.1187422513268209
10476,0.11856341158157135,0.1187422513268209
10478,0.11859800146089276,0.1187422513268209
10480,0.11862882631051849,0.1187422513268209
10482,0.11864385580664974,0.1187422513268209
10483,0.11865705228361495,0.1187422513268209
10484,0.11866616907750978,0.1187422513268209
10485,0.11866317936191893,0.1187422513268209
10486,0.11868504235124576,0.1187422513268209
10487,0.11870559109924714,0.1187422513268209
10488,0.11871664684425469,0.1187422513268209
