id,precip_year,admin2Pcod,precip_2018,precip_2018_sd,precip_2018_adm2,precip_2018_sd_adm2,precip_year_adm2
4303,1141.6361655773421,BJ0902,1155.0784313725492,68.31329735818603,1112.656377424882,22.989028387827542,65601.50979602223
4305,1151.701923076923,BJ0902,1162.8942307692307,68.92379622666814,1112.656377424882,22.989028387827542,65601.50979602223
4516,1071.9708737864078,BJ0902,1103.4368932038833,65.45597486619467,1112.656377424882,22.989028387827542,65601.50979602223
4518,1076.9241192411923,BJ0902,1105.260162601626,65.62074131623832,1112.656377424882,22.989028387827542,65601.50979602223
4519,1081.931623931624,BJ0902,1107.076923076923,65.82237114888423,1112.656377424882,22.989028387827542,65601.50979602223
4520,1088.9665587918016,BJ0902,1109.7766990291263,66.18279088046451,1112.656377424882,22.989028387827542,65601.50979602223
4521,1093.7080610021785,BJ0902,1113.519607843137,66.33370209685208,1112.656377424882,22.989028387827542,65601.50979602223
4522,1100.8803418803418,BJ0902,1119.1634615384617,66.59372975712901,1112.656377424882,22.989028387827542,65601.50979602223
4523,1122.4435483870968,BJ0902,1137.282258064516,67.629802674208,1112.656377424882,22.989028387827542,65601.50979602223
4524,1133.969795037756,BJ0902,1146.4757281553398,68.28501937560789,1112.656377424882,22.989028387827542,65601.50979602223
4525,1145.2513484358146,BJ0902,1155.233009708738,68.9826392261557,1112.656377424882,22.989028387827542,65601.50979602223
4527,1155.5771305285866,BJ0902,1162.8737864077668,69.4858079462875,1112.656377424882,22.989028387827542,65601.50979602223
4529,1155.0174291939,BJ0902,1161.0882352941178,69.63636182690009,1112.656377424882,22.989028387827542,65601.50979602223
4753,1077.7777777777778,BJ0902,1104,65.86004444688338,1112.656377424882,22.989028387827542,65601.50979602223
4754,1077.888888888889,BJ0902,1102,65.99012781997752,1112.656377424882,22.989028387827542,65601.50979602223
4755,1094.2222222222222,BJ0902,1114,66.40075757143592,1112.656377424882,22.989028387827542,65601.50979602223
4756,1097.7605177993528,BJ0902,1116.3883495145633,66.69988916470092,1112.656377424882,22.989028387827542,65601.50979602223
4758,1103.111111111111,BJ0902,1120,67.18269979328868,1112.656377424882,22.989028387827542,65601.50979602223
4761,1101.5395555555556,BJ0902,1115.008,67.32219404048149,1112.656377424882,22.989028387827542,65601.50979602223
4763,1105.1585760517798,BJ0902,1116.7864077669901,67.7891180140178,1112.656377424882,22.989028387827542,65601.50979602223
4765,1111.111111111111,BJ0902,1121,68.46426849536961,1112.656377424882,22.989028387827542,65601.50979602223
4767,1114.9241452991453,BJ0902,1122.5961538461538,69.23476117974857,1112.656377424882,22.989028387827542,65601.50979602223
4769,1117.2265372168285,BJ0902,1123.582524271845,69.52622462776462,1112.656377424882,22.989028387827542,65601.50979602223
4772,1122.7777777777778,BJ0902,1126,69.9361180368242,1112.656377424882,22.989028387827542,65601.50979602223
4977,1075.0197132616486,BJ0902,1101.5483870967741,65.91042664712927,1112.656377424882,22.989028387827542,65601.50979602223
4979,1079.6148867313916,BJ0902,1103.8640776699028,66.08230725997733,1112.656377424882,22.989028387827542,65601.50979602223
4981,1096.2934196332255,BJ0902,1114.621359223301,66.72377928907262,1112.656377424882,22.989028387827542,65601.50979602223
4983,1101.6030204962244,BJ0902,1119.5436893203885,67.06738435436661,1112.656377424882,22.989028387827542,65601.50979602223
4985,1109.462783171521,BJ0902,1126.8349514563106,67.59577819962786,1112.656377424882,22.989028387827542,65601.50979602223
5204,1083.5663430420711,BJ0902,1108.1844660194174,66.31215063237582,1112.656377424882,22.989028387827542,65601.50979602223
5206,1099.8079827400215,BJ0902,1117.7961165048544,67.09488636132613,1112.656377424882,22.989028387827542,65601.50979602223
3401,1118.375,BJ0903,1121.4038461538462,66.73525758183658,1145.4094459203375,15.107339491396255,37830.42463871844
3404,1118.6884531590415,BJ0903,1120.2156862745098,66.80473668233046,1145.4094459203375,15.107339491396255,37830.42463871844
3406,1118.7777777777778,BJ0903,1117,67.01486718812792,1145.4094459203375,15.107339491396255,37830.42463871844
3628,1143.6181229773463,BJ0903,1145.757281553398,68.22629916982902,1145.4094459203375,15.107339491396255,37830.42463871844
3630,1141.797195253506,BJ0903,1141.7961165048546,68.16056518195725,1145.4094459203375,15.107339491396255,37830.42463871844
3632,1134.2437971952534,BJ0903,1130.3689320388348,67.79973796760486,1145.4094459203375,15.107339491396255,37830.42463871844
3634,1132.2728093947605,BJ0903,1125.8536585365855,67.73069988781334,1145.4094459203375,15.107339491396255,37830.42463871844
3857,1154.762675296656,BJ0903,1161.6407766990292,68.83040617847765,1145.4094459203375,15.107339491396255,37830.42463871844
3859,1154.1263616557735,BJ0903,1155.8529411764705,68.99006025750121,1145.4094459203375,15.107339491396255,37830.42463871844
3861,1152.363538295577,BJ0903,1151.8640776699028,68.92149389569227,1145.4094459203375,15.107339491396255,37830.42463871844
3862,1145.2777777777778,BJ0903,1140.75,68.44159130568595,1145.4094459203375,15.107339491396255,37830.42463871844
