id,so2,so2_adm2
13944,5.4507476039369965e-6,-8.840005999638944e-7
13946,1.6406065307761872e-5,-8.840005999638944e-7
13948,-1.4338481219488545e-6,-8.840005999638944e-7
14060,1.8314530662000122e-5,-8.840005999638944e-7
6948,-6.705226975123332e-6,-8.840005999638944e-7
6950,-2.00709234694357e-5,-8.840005999638944e-7
6952,-2.456951310783391e-5,-8.840005999638944e-7
6954,-9.117177719822893e-6,-8.840005999638944e-7
6956,1.094910019918252e-5,-8.840005999638944e-7
6958,6.543128846871594e-6,-8.840005999638944e-7
6960,-2.742675475902544e-5,-8.840005999638944e-7
6962,-3.5415037302334546e-5,-8.840005999638944e-7
6964,-2.7854136955342257e-5,-8.840005999638944e-7
6966,-2.1569540850665746e-5,-8.840005999638944e-7
6968,-1.0600204661583828e-5,-8.840005999638944e-7
6970,-6.44177858219353e-6,-8.840005999638944e-7
6972,2.5891517627296745e-5,-8.840005999638944e-7
6975,2.2354031755887494e-5,-8.840005999638944e-7
7199,3.175707540342939e-6,-8.840005999638944e-7
7201,4.858443427475327e-6,-8.840005999638944e-7
7203,-1.8587782430455675e-5,-8.840005999638944e-7
7204,-2.904588481095933e-5,-8.840005999638944e-7
7205,-1.1742525450096376e-5,-8.840005999638944e-7
7206,4.817158620998845e-6,-8.840005999638944e-7
7207,1.9719781937111755e-5,-8.840005999638944e-7
7208,4.855748300338079e-6,-8.840005999638944e-7
7209,-2.1530620176771188e-8,-8.840005999638944e-7
7210,-1.6667930082709778e-5,-8.840005999638944e-7
7211,-1.1131283331662582e-5,-8.840005999638944e-7
7212,4.3169724190734025e-6,-8.840005999638944e-7
7213,-3.6177419797945847e-6,-8.840005999638944e-7
7214,1.1569776916434658e-5,-8.840005999638944e-7
7215,1.5569189410246828e-5,-8.840005999638944e-7
7428,-5.744369540443752e-6,-8.840005999638944e-7
7430,7.999605987828675e-6,-8.840005999638944e-7
7432,3.564424644816461e-6,-8.840005999638944e-7
7433,-6.653323270484791e-6,-8.840005999638944e-7
7434,-2.3623258015285754e-6,-8.840005999638944e-7
7435,-6.44275733858999e-6,-8.840005999638944e-7
7436,-1.5907501916150093e-5,-8.840005999638944e-7
7437,2.6655824296562363e-6,-8.840005999638944e-7
7438,1.118376967170225e-5,-8.840005999638944e-7
7439,4.455816397211226e-6,-8.840005999638944e-7
7440,2.876431710081855e-6,-8.840005999638944e-7
7441,6.856430178711204e-7,-8.840005999638944e-7
7442,1.3442259907333727e-5,-8.840005999638944e-7
7443,1.6193398895399783e-6,-8.840005999638944e-7
7444,-7.870048508002822e-6,-8.840005999638944e-7
7445,-1.5716275789314101e-6,-8.840005999638944e-7
7660,-1.525597628792909e-5,-8.840005999638944e-7
7662,-6.31083807529372e-6,-8.840005999638944e-7
7664,1.1403697201083236e-6,-8.840005999638944e-7
7665,-1.7810316747172784e-6,-8.840005999638944e-7
7666,-1.253814188637351e-5,-8.840005999638944e-7
7667,-4.8681155213477095e-6,-8.840005999638944e-7
7668,-5.460431959643409e-6,-8.840005999638944e-7
7669,-1.0421312148547055e-5,-8.840005999638944e-7
7670,-1.3167574152771217e-7,-8.840005999638944e-7
7671,6.785021350492231e-6,-8.840005999638944e-7
7672,-3.4777400778343505e-6,-8.840005999638944e-7
7673,-3.5334581636787585e-6,-8.840005999638944e-7
7674,-6.282813613449445e-6,-8.840005999638944e-7
7675,6.988098760988793e-6,-8.840005999638944e-7
7676,-3.348737785873854e-6,-8.840005999638944e-7
7677,-1.9486288580017673e-5,-8.840005999638944e-7
7678,-6.100669312935121e-6,-8.840005999638944e-7
7904,-7.38393134041921e-6,-8.840005999638944e-7
7906,3.635376618185149e-7,-8.840005999638944e-7
7908,4.0144789708387464e-6,-8.840005999638944e-7
7909,-5.761302914092367e-6,-8.840005999638944e-7
7910,-3.6398479129641243e-6,-8.840005999638944e-7
7911,-3.0108453560602696e-6,-8.840005999638944e-7
7912,2.016557051448137e-6,-8.840005999638944e-7
7913,-1.6421645112495403e-5,-8.840005999638944e-7
7914,-8.900438684063174e-6,-8.840005999638944e-7
7915,4.384279103939529e-6,-8.840005999638944e-7
7916,5.845663077312845e-6,-8.840005999638944e-7
7917,7.105254338950454e-6,-8.840005999638944e-7
7918,1.8559396183092934e-5,-8.840005999638944e-7
7919,-2.376260839662481e-7,-8.840005999638944e-7
7920,-4.061602382732045e-6,-8.840005999638944e-7
7921,-4.167521168295679e-6,-8.840005999638944e-7
7922,-2.5035965278559243e-5,-8.840005999638944e-7
7923,-1.6644261385366895e-5,-8.840005999638944e-7
8151,-1.7456546912324605e-5,-8.840005999638944e-7
8153,-9.468926389014356e-6,-8.840005999638944e-7
8154,-1.3871357397515363e-6,-8.840005999638944e-7
8155,5.669537957561999e-7,-8.840005999638944e-7
8156,6.33415981953151e-6,-8.840005999638944e-7
8157,1.4206188610748816e-5,-8.840005999638944e-7
8158,8.107962930986484e-6,-8.840005999638944e-7
8159,7.212989932073367e-6,-8.840005999638944e-7
8160,-9.389935491036138e-6,-8.840005999638944e-7
8161,-6.42477974330528e-8,-8.840005999638944e-7
8162,9.301476019085272e-6,-8.840005999638944e-7
8163,1.2837684801288456e-5,-8.840005999638944e-7
8164,1.967733227893702e-5,-8.840005999638944e-7
8165,2.9701412671955926e-5,-8.840005999638944e-7
8166,2.1074435477061507e-5,-8.840005999638944e-7
8167,-1.0944929510833853e-5,-8.840005999638944e-7
8168,-1.0549847781086833e-5,-8.840005999638944e-7
8169,-1.495774046310883e-5,-8.840005999638944e-7
8170,-1.2917900123394714e-6,-8.840005999638944e-7
8403,-2.24702172197607e-5,-8.840005999638944e-7
8404,4.7357817186232466e-7,-8.840005999638944e-7
8405,7.100503562543889e-6,-8.840005999638944e-7
8406,-7.38993966141177e-6,-8.840005999638944e-7
8407,3.741789456355087e-6,-8.840005999638944e-7
8408,2.88688394242841e-5,-8.840005999638944e-7
8409,2.057218195309534e-5,-8.840005999638944e-7
8410,9.615505051984311e-6,-8.840005999638944e-7
8411,-1.854548605427511e-7,-8.840005999638944e-7
8412,-8.469124524220634e-7,-8.840005999638944e-7
8413,-1.5403779504986004e-6,-8.840005999638944e-7
8414,1.1125190551919719e-6,-8.840005999638944e-7
8415,1.358832018996319e-5,-8.840005999638944e-7
8416,2.432960634766481e-5,-8.840005999638944e-7
8417,2.8598010147795984e-5,-8.840005999638944e-7
8418,8.284841006775533e-6,-8.840005999638944e-7
8419,-2.850221777377506e-6,-8.840005999638944e-7
8421,-1.304103126321428e-5,-8.840005999638944e-7
8423,7.760901913359183e-6,-8.840005999638944e-7
8674,-9.308176346771212e-6,-8.840005999638944e-7
8675,6.1376312284854444e-6,-8.840005999638944e-7
8676,1.24859662895605e-5,-8.840005999638944e-7
8677,-7.442842848651882e-6,-8.840005999638944e-7
8678,-2.9178796295350497e-6,-8.840005999638944e-7
8679,1.3106136366853442e-5,-8.840005999638944e-7
8680,5.892468305155752e-7,-8.840005999638944e-7
8681,-4.195750319398639e-6,-8.840005999638944e-7
8682,1.227691631785255e-5,-8.840005999638944e-7
8683,7.94772734404768e-6,-8.840005999638944e-7
8684,4.127652635497471e-6,-8.840005999638944e-7
8685,8.367792002389098e-6,-8.840005999638944e-7
8686,1.1181739212329339e-5,-8.840005999638944e-7
8687,3.3382797835560286e-5,-8.840005999638944e-7
8688,2.767183817424593e-5,-8.840005999638944e-7
8689,1.7326313948376054e-5,-8.840005999638944e-7
8690,3.601156141693293e-6,-8.840005999638944e-7
8692,-6.76800345711731e-6,-8.840005999638944e-7
8694,6.411906966553442e-6,-8.840005999638944e-7
8928,-4.006233630989625e-6,-8.840005999638944e-7
8930,-1.2561347091688153e-5,-8.840005999638944e-7
8931,-5.166963693802782e-6,-8.840005999638944e-7
8932,9.333353718592418e-6,-8.840005999638944e-7
8933,-1.475717365608716e-6,-8.840005999638944e-7
8934,-6.612957253496375e-6,-8.840005999638944e-7
8935,-7.679854384892423e-6,-8.840005999638944e-7
8936,-2.8353598200503263e-5,-8.840005999638944e-7
8937,-9.191447069301061e-6,-8.840005999638944e-7
8938,9.780960883441302e-6,-8.840005999638944e-7
8939,1.1710029861125404e-5,-8.840005999638944e-7
8940,2.7793487791393483e-5,-8.840005999638944e-7
8941,2.0659266464560225e-5,-8.840005999638944e-7
8942,1.0234085974333517e-5,-8.840005999638944e-7
8943,2.1436668121377392e-5,-8.840005999638944e-7
8944,3.659625904294784e-5,-8.840005999638944e-7
8945,1.4330378104210774e-5,-8.840005999638944e-7
8946,1.4172283513783479e-5,-8.840005999638944e-7
8947,1.3080398348752157e-5,-8.840005999638944e-7
9180,1.8646409857950846e-5,-8.840005999638944e-7
9182,4.3443241362705385e-6,-8.840005999638944e-7
9183,-1.941484317650588e-5,-8.840005999638944e-7
9184,-1.8252796591512216e-5,-8.840005999638944e-7
9185,-8.773528015838772e-6,-8.840005999638944e-7
9186,-8.731862790690375e-6,-8.840005999638944e-7
9187,2.1686406107031907e-6,-8.840005999638944e-7
9188,-6.848438864468526e-6,-8.840005999638944e-7
9189,-1.828429322297962e-5,-8.840005999638944e-7
9190,-1.595713959931638e-5,-8.840005999638944e-7
9191,-8.449092453314317e-6,-8.840005999638944e-7
9192,1.7260717967776758e-6,-8.840005999638944e-7
9193,2.3812158587122738e-5,-8.840005999638944e-7
9194,1.874841002526925e-5,-8.840005999638944e-7
9195,9.674167207122347e-6,-8.840005999638944e-7
9196,1.924598878099687e-5,-8.840005999638944e-7
9197,4.129466657674279e-5,-8.840005999638944e-7
9198,2.9821366184539903e-5,-8.840005999638944e-7
9199,2.618166183110621e-5,-8.840005999638944e-7
9200,2.5841884154420588e-5,-8.840005999638944e-7
9443,6.267160793923161e-6,-8.840005999638944e-7
9445,8.637429256858268e-6,-8.840005999638944e-7
9446,2.1119300602388577e-7,-8.840005999638944e-7
9447,-7.015321395351992e-6,-8.840005999638944e-7
9448,-1.5225231823964653e-5,-8.840005999638944e-7
9449,-2.0664673725742012e-5,-8.840005999638944e-7
9450,-2.0189691146541106e-7,-8.840005999638944e-7
9451,1.1801497962730364e-5,-8.840005999638944e-7
9452,9.93892829428683e-6,-8.840005999638944e-7
9453,-1.2099653871063621e-5,-8.840005999638944e-7
9454,-9.843406363979493e-6,-8.840005999638944e-7
9455,3.929567072705939e-6,-8.840005999638944e-7
9456,9.455709783264705e-6,-8.840005999638944e-7
9457,-3.600900017744759e-6,-8.840005999638944e-7
9458,-1.1409282792374824e-5,-8.840005999638944e-7
9459,1.3555681026854259e-5,-8.840005999638944e-7
9460,3.1592438672675155e-5,-8.840005999638944e-7
9461,2.2377266563540287e-5,-8.840005999638944e-7
9462,1.564011067563715e-5,-8.840005999638944e-7
9463,1.95438663503386e-5,-8.840005999638944e-7
10470,2.4258322783147758e-6,-3.948702202957157e-6
10473,-6.034488727643314e-6,-3.948702202957157e-6
10475,-3.150900553250905e-5,-3.948702202957157e-6
10477,-2.106106005738052e-5,-3.948702202957157e-6
10479,8.36812763212215e-6,-3.948702202957157e-6
10481,5.3633164082498825e-6,-3.948702202957157e-6
10725,1.6503619674896053e-5,-3.948702202957157e-6
10727,1.3763002740925612e-5,-3.948702202957157e-6
10729,3.135277073826347e-6,-3.948702202957157e-6
10731,2.9939581746951482e-6,-3.948702202957157e-6
10734,-8.32477631776257e-6,-3.948702202957157e-6
10736,-2.017189407251748e-5,-3.948702202957157e-6
10737,-2.9827122212580037e-6,-3.948702202957157e-6
10738,2.5396727582941343e-5,-3.948702202957157e-6
10740,1.557258218108097e-5,-3.948702202957157e-6
10742,1.1741852683287263e-5,-3.948702202957157e-6
10744,1.4049676153558743e-5,-3.948702202957157e-6
10984,1.1354689140152882e-5,-3.948702202957157e-6
10985,8.533130390059827e-7,-3.948702202957157e-6
10986,-9.573494001782246e-6,-3.948702202957157e-6
10987,-5.165613401448178e-6,-3.948702202957157e-6
10988,2.6692110570003655e-6,-3.948702202957157e-6
10989,-8.320780019641371e-6,-3.948702202957157e-6
10990,-7.205385837674408e-6,-3.948702202957157e-6
10991,9.372092102095657e-6,-3.948702202957157e-6
10992,4.3989609325458914e-6,-3.948702202957157e-6
10993,1.1562514703088844e-5,-3.948702202957157e-6
10995,1.6219934242572946e-5,-3.948702202957157e-6
10997,-2.7112649347010712e-6,-3.948702202957157e-6
10999,-1.717907923941202e-5,-3.948702202957157e-6
11232,-6.097425728485767e-6,-3.948702202957157e-6
11233,-1.5408217266423567e-5,-3.948702202957157e-6
11234,-1.6052876185624093e-5,-3.948702202957157e-6
11235,-1.2220716099174438e-5,-3.948702202957157e-6
11236,-4.6325429133152405e-6,-3.948702202957157e-6
11237,-1.7309689487184845e-5,-3.948702202957157e-6
11238,-1.7300949243137e-5,-3.948702202957157e-6
11239,-1.7619601804719436e-5,-3.948702202957157e-6
11240,-6.555404277521857e-6,-3.948702202957157e-6
11241,1.0992971819263521e-6,-3.948702202957157e-6
11242,8.816834689257345e-6,-3.948702202957157e-6
11243,-1.5270422739229202e-6,-3.948702202957157e-6
11245,-7.042795221250415e-6,-3.948702202957157e-6
11247,-1.0045573530837464e-5,-3.948702202957157e-6
11249,5.169260427784618e-6,-3.948702202957157e-6
11478,-2.0311476347468742e-5,-3.948702202957157e-6
11479,-2.7527451451671056e-5,-3.948702202957157e-6
11480,-1.953756603874954e-5,-3.948702202957157e-6
11481,-1.2472732213833978e-5,-3.948702202957157e-6
11482,-1.2197649590126095e-5,-3.948702202957157e-6
11483,-3.0256968866715646e-5,-3.948702202957157e-6
11484,-3.785102293126845e-5,-3.948702202957157e-6
11485,-2.8342275745293756e-5,-3.948702202957157e-6
11486,-8.97675806098136e-6,-3.948702202957157e-6
11487,6.208192121112043e-6,-3.948702202957157e-6
11488,8.660362691236597e-6,-3.948702202957157e-6
11489,-3.4189536040919353e-6,-3.948702202957157e-6
11490,-9.597362500474421e-6,-3.948702202957157e-6
11491,-1.9264474223785007e-5,-3.948702202957157e-6
11493,3.641361769855589e-6,-3.948702202957157e-6
11698,-1.0842422018125626e-5,-3.948702202957157e-6
11699,-1.3568933520335906e-5,-3.948702202957157e-6
11700,-1.029063874331317e-5,-3.948702202957157e-6
11701,-1.989394883210293e-6,-3.948702202957157e-6
11702,-4.811867425974884e-6,-3.948702202957157e-6
11703,-2.4552033254762582e-5,-3.948702202957157e-6
11704,-2.06173086384237e-5,-3.948702202957157e-6
11705,-6.612415409311946e-6,-3.948702202957157e-6
11706,8.901343610499417e-6,-3.948702202957157e-6
11707,7.5507811998186996e-6,-3.948702202957157e-6
11708,5.631841463810017e-6,-3.948702202957157e-6
11709,-6.63945941604013e-7,-3.948702202957157e-6
11710,-6.032164047716985e-6,-3.948702202957157e-6
11711,-1.365775418186776e-5,-3.948702202957157e-6
11713,6.737285866092558e-6,-3.948702202957157e-6
11892,-1.065779137056139e-5,-3.948702202957157e-6
11894,-7.873013922877517e-6,-3.948702202957157e-6
11895,-1.1725195396371536e-5,-3.948702202957157e-6
11896,-1.648536273655405e-5,-3.948702202957157e-6
11897,-7.0089035614022174e-6,-3.948702202957157e-6
11898,-2.635754831662109e-6,-3.948702202957157e-6
11899,2.233958759052479e-6,-3.948702202957157e-6
11900,4.086589886240141e-6,-3.948702202957157e-6
11901,1.8103758007779531e-6,-3.948702202957157e-6
11902,-3.4051357456028234e-6,-3.948702202957157e-6
11903,-3.932245756813412e-6,-3.948702202957157e-6
11904,6.154597584818658e-6,-3.948702202957157e-6
11905,-6.289951955418698e-6,-3.948702202957157e-6
11907,-6.628580278364461e-6,-3.948702202957157e-6
11909,-6.637190060191506e-6,-3.948702202957157e-6
12055,-1.1003845110088497e-5,-3.948702202957157e-6
12057,-8.286297661798428e-6,-3.948702202957157e-6
12059,-6.912121914833118e-6,-3.948702202957157e-6
12060,-1.4816083816195309e-5,-3.948702202957157e-6
12061,-1.830983106890155e-5,-3.948702202957157e-6
12062,-5.468798058615035e-6,-3.948702202957157e-6
12063,-1.9252223240141973e-5,-3.948702202957157e-6
12064,-2.216883406890123e-5,-3.948702202957157e-6
12065,-1.807036267398538e-5,-3.948702202957157e-6
12066,-1.9094051429471786e-5,-3.948702202957157e-6
12067,-2.5641606029175194e-5,-3.948702202957157e-6
12068,-2.3336757544987723e-5,-3.948702202957157e-6
12069,-8.391779060108222e-7,-3.948702202957157e-6
12071,-2.38031729563132e-6,-3.948702202957157e-6
12073,-3.767673791710861e-7,-3.948702202957157e-6
12185,-1.4674469902284064e-6,-3.948702202957157e-6
12188,-5.035377145401574e-6,-3.948702202957157e-6
12190,3.1372807988971274e-6,-3.948702202957157e-6
12192,1.603516210407166e-5,-3.948702202957157e-6
12195,1.9119927960127147e-5,-3.948702202957157e-6
12198,-6.879388615166237e-6,-3.948702202957157e-6
12201,2.453075662527317e-6,-3.948702202957157e-6
12205,-6.714087999331255e-6,-3.948702202957157e-6
12206,-6.389559445477268e-6,-3.948702202957157e-6
12207,-4.739514787684895e-6,-3.948702202957157e-6
12208,-8.331811748666774e-6,-3.948702202957157e-6
12209,-6.6607074309722715e-6,-3.948702202957157e-6
12210,5.089264452811942e-6,-3.948702202957157e-6
12211,-1.639872287535469e-5,-3.948702202957157e-6
12212,-1.6845559144342882e-5,-3.948702202957157e-6
12213,-1.69722367247744e-6,-3.948702202957157e-6
12214,-6.286321330641085e-6,-3.948702202957157e-6
12215,-1.2262107023881179e-5,-3.948702202957157e-6
12216,-1.031818034900144e-5,-3.948702202957157e-6
12218,1.294711481814922e-5,-3.948702202957157e-6
12220,7.1011637809342996e-6,-3.948702202957157e-6
12334,2.4428667601658305e-6,-3.948702202957157e-6
12336,-5.764072661507425e-6,-3.948702202957157e-6
12338,8.723511742385298e-7,-3.948702202957157e-6
12340,5.391972347740895e-6,-3.948702202957157e-6
12342,1.6639261019617424e-5,-3.948702202957157e-6
12344,3.6940319603001455e-5,-3.948702202957157e-6
12346,3.118901889838588e-5,-3.948702202957157e-6
12348,-4.515287784927583e-6,-3.948702202957157e-6
12350,-6.716800158362119e-6,-3.948702202957157e-6
12352,8.720412107775085e-6,-3.948702202957157e-6
12356,2.7275004559200272e-5,-3.948702202957157e-6
12357,1.718851583466941e-5,-3.948702202957157e-6
12358,-4.433190464002856e-6,-3.948702202957157e-6
12359,-1.1070813608918021e-5,-3.948702202957157e-6
12360,-8.382386109344328e-6,-3.948702202957157e-6
12361,9.538346259067018e-7,-3.948702202957157e-6
12362,9.879340227617785e-8,-3.948702202957157e-6
12363,8.445495524688342e-6,-3.948702202957157e-6
12364,2.645789898895384e-5,-3.948702202957157e-6
12365,1.939964727867853e-5,-3.948702202957157e-6
12366,1.5948822279962857e-5,-3.948702202957157e-6
12367,4.5784437301694e-6,-3.948702202957157e-6
12369,2.7348027930680578e-5,-3.948702202957157e-6
12471,1.6249221839694857e-6,-3.948702202957157e-6
12473,-8.102367905440413e-6,-3.948702202957157e-6
12475,-1.043529799803848e-5,-3.948702202957157e-6
12476,-1.2122917604938326e-5,-3.948702202957157e-6
12477,-1.0756722119913968e-5,-3.948702202957157e-6
12478,3.4241500117939195e-6,-3.948702202957157e-6
12479,2.117164365556464e-5,-3.948702202957157e-6
12480,1.76480419770545e-5,-3.948702202957157e-6
12481,-6.957529954480595e-6,-3.948702202957157e-6
12482,-1.9951832051151985e-6,-3.948702202957157e-6
12484,1.0386327410013374e-5,-3.948702202957157e-6
12486,1.341705309588232e-5,-3.948702202957157e-6
12488,1.667165399674162e-5,-3.948702202957157e-6
12490,1.9689275806798987e-5,-3.948702202957157e-6
12491,1.6037467691432798e-5,-3.948702202957157e-6
12492,3.138743262792004e-6,-3.948702202957157e-6
12493,-8.38044845974774e-6,-3.948702202957157e-6
12494,-7.559022833308878e-6,-3.948702202957157e-6
12495,6.991341676655217e-6,-3.948702202957157e-6
12496,-4.655387168059613e-6,-3.948702202957157e-6
12497,-1.9713889447025617e-6,-3.948702202957157e-6
12498,1.7558839750844366e-5,-3.948702202957157e-6
12499,1.2433191641281938e-5,-3.948702202957157e-6
12500,6.3187240870373075e-6,-3.948702202957157e-6
12501,9.95766535378821e-6,-3.948702202957157e-6
12503,2.5021462350107835e-5,-3.948702202957157e-6
12605,-3.961795866299387e-6,-3.948702202957157e-6
12608,-1.4001045345754756e-5,-3.948702202957157e-6
12610,-1.3009300656912197e-5,-3.948702202957157e-6
12611,-6.599799039778598e-6,-3.948702202957157e-6
12612,5.295979627658297e-6,-3.948702202957157e-6
12613,9.704672726646328e-6,-3.948702202957157e-6
12614,1.124202315229913e-5,-3.948702202957157e-6
12615,1.567852111155072e-5,-3.948702202957157e-6
12616,1.2429169742642348e-6,-3.948702202957157e-6
12617,-2.7297827870924024e-6,-3.948702202957157e-6
12618,-4.4610068621831454e-7,-3.948702202957157e-6
12619,1.7533207506822578e-6,-3.948702202957157e-6
12620,-3.5812705640945215e-6,-3.948702202957157e-6
12621,-4.0381370800574705e-6,-3.948702202957157e-6
12622,-2.019771697362237e-7,-3.948702202957157e-6
12623,-1.0656353609526347e-5,-3.948702202957157e-6
12624,-1.7898926695997134e-5,-3.948702202957157e-6
12625,-2.4099859949693893e-5,-3.948702202957157e-6
12626,-1.2022309849018905e-5,-3.948702202957157e-6
12627,3.2033459228711694e-6,-3.948702202957157e-6
12628,-1.2714543519758037e-7,-3.948702202957157e-6
12629,1.8360788888409432e-5,-3.948702202957157e-6
12630,1.0915425719477172e-5,-3.948702202957157e-6
12631,2.5733132894711314e-6,-3.948702202957157e-6
12632,8.962988793760854e-6,-3.948702202957157e-6
12634,2.2503919105145654e-5,-3.948702202957157e-6
12739,-1.4208453004928132e-5,-3.948702202957157e-6
12741,-5.930701138998734e-6,-3.948702202957157e-6
12743,9.105663674943737e-6,-3.948702202957157e-6
12744,1.593029999742538e-5,-3.948702202957157e-6
12745,6.000359028123618e-6,-3.948702202957157e-6
12746,-3.3488001937533547e-6,-3.948702202957157e-6
12747,-3.4839449430081445e-6,-3.948702202957157e-6
12748,1.1851017854317756e-5,-3.948702202957157e-6
12749,2.1992513364749635e-5,-3.948702202957157e-6
12750,9.157529762787758e-6,-3.948702202957157e-6
12751,-3.215219873074511e-8,-3.948702202957157e-6
12752,-3.950162160882908e-6,-3.948702202957157e-6
12753,-2.858790697730759e-6,-3.948702202957157e-6
12754,-1.2655998208252083e-5,-3.948702202957157e-6
12755,-2.3158031853350748e-5,-3.948702202957157e-6
12756,-2.6759813716624856e-5,-3.948702202957157e-6
12757,-4.0346018186176255e-5,-3.948702202957157e-6
12758,-2.605240582986709e-5,-3.948702202957157e-6
12759,2.134796090581286e-6,-3.948702202957157e-6
12760,1.2769074806049685e-5,-3.948702202957157e-6
12761,1.9760768776872546e-5,-3.948702202957157e-6
12762,2.0229346724764015e-05,-3.948702202957157e-6
12763,8.524628807363179e-6,-3.948702202957157e-6
12764,1.8108324532282402e-5,-3.948702202957157e-6
12766,2.9519469085306595e-5,-3.948702202957157e-6
12870,-1.5683013075142327e-5,-3.948702202957157e-6
12872,-4.805008971629231e-6,-3.948702202957157e-6
12874,-8.973423141847862e-7,-3.948702202957157e-6
12875,-1.1011092062406186e-5,-3.948702202957157e-6
12876,-1.95650138618215e-5,-3.948702202957157e-6
12877,-1.8834925905967707e-5,-3.948702202957157e-6
12878,1.1204077482631833e-5,-3.948702202957157e-6
12879,1.388685887447531e-5,-3.948702202957157e-6
12880,1.087196229167124e-5,-3.948702202957157e-6
12881,1.0456124469781468e-5,-3.948702202957157e-6
12882,1.416735314858192e-5,-3.948702202957157e-6
12883,1.4533445195297165e-5,-3.948702202957157e-6
12884,-8.439987016276651e-6,-3.948702202957157e-6
12885,-2.2685644424214248e-5,-3.948702202957157e-6
12886,-2.6084986351929254e-5,-3.948702202957157e-6
12887,-3.397819127125242e-5,-3.948702202957157e-6
12888,-2.257246625012715e-5,-3.948702202957157e-6
12889,-1.1953070775520838e-5,-3.948702202957157e-6
12890,-5.022359694314818e-6,-3.948702202957157e-6
12891,6.815218854865011e-6,-3.948702202957157e-6
12892,9.839643821203673e-6,-3.948702202957157e-6
12893,1.043905828939516e-6,-3.948702202957157e-6
12894,2.0023483689097726e-7,-3.948702202957157e-6
12896,-2.9376060898200583e-8,-3.948702202957157e-6
12898,5.623240965785118e-6,-3.948702202957157e-6
13009,-1.1852213934352297e-5,-3.948702202957157e-6
13011,-6.6028232437914534e-06,-3.948702202957157e-6
13013,-8.406269222925534e-6,-3.948702202957157e-6
13014,-2.2391424730728404e-5,-3.948702202957157e-6
13015,-1.941437058711275e-5,-3.948702202957157e-6
13016,-7.510579818886697e-7,-3.948702202957157e-6
13017,-2.3059761299538953e-7,-3.948702202957157e-6
13018,9.856234372322789e-6,-3.948702202957157e-6
13019,1.4337719410865927e-5,-3.948702202957157e-6
13020,1.2359062523600988e-5,-3.948702202957157e-6
13021,7.101301002809357e-6,-3.948702202957157e-6
13022,-4.312509452808952e-6,-3.948702202957157e-6
13023,-1.0922022310736464e-5,-3.948702202957157e-6
13024,-9.596055535935054e-6,-3.948702202957157e-6
13025,-1.7777215200957914e-5,-3.948702202957157e-6
13026,-1.5243480939418454e-5,-3.948702202957157e-6
13027,-1.6113364540616528e-5,-3.948702202957157e-6
13028,-1.869373967805036e-5,-3.948702202957157e-6
13029,-2.909073497849939e-6,-3.948702202957157e-6
13030,7.471339008520942e-6,-3.948702202957157e-6
13031,1.29962291067777e-5,-3.948702202957157e-6
13032,2.035344781208769e-6,-3.948702202957157e-6
13033,1.1534815158180873e-6,-3.948702202957157e-6
13035,6.887009300914781e-6,-3.948702202957157e-6
13145,-1.3428625420985245e-7,-3.948702202957157e-6
13147,-7.432831920875511e-6,-3.948702202957157e-6
13148,-6.858256797317282e-6,-3.948702202957157e-6
13149,1.7220752350231778e-6,-3.948702202957157e-6
13150,8.93104347503065e-6,-3.948702202957157e-6
13151,2.3392391659391555e-6,-3.948702202957157e-6
13152,1.807343559195732e-5,-3.948702202957157e-6
13153,2.2351021268709758e-5,-3.948702202957157e-6
13154,9.783716492240845e-6,-3.948702202957157e-6
13155,-7.639702959613619e-7,-3.948702202957157e-6
13156,1.0576948879680014e-5,-3.948702202957157e-6
13157,1.0538222169734593e-5,-3.948702202957157e-6
13158,1.038624421265822e-5,-3.948702202957157e-6
13159,-5.803211734970182e-6,-3.948702202957157e-6
13160,-1.3877829682226035e-5,-3.948702202957157e-6
13161,-1.2850326411577453e-5,-3.948702202957157e-6
13162,-2.1163714682682972e-5,-3.948702202957157e-6
13163,-1.76552158654595e-5,-3.948702202957157e-6
13164,-1.6008868165622579e-7,-3.948702202957157e-6
13165,1.8023884937809683e-5,-3.948702202957157e-6
13166,9.25454699717792e-6,-3.948702202957157e-6
13167,5.814587893464559e-6,-3.948702202957157e-6
13169,1.3046785946287517e-5,-3.948702202957157e-6
13171,1.8391124992256346e-5,-3.948702202957157e-6
13282,3.4125469448339945e-6,-3.948702202957157e-6
13284,6.5234712170160635e-6,-3.948702202957157e-6
13286,-2.331540995898011e-6,-3.948702202957157e-6
13287,-7.147979406316751e-7,-3.948702202957157e-6
13288,-2.260890312032191e-6,-3.948702202957157e-6
13289,-2.939543167822615e-6,-3.948702202957157e-6
13290,1.771058890893685e-5,-3.948702202957157e-6
13291,2.0111178754473254e-5,-3.948702202957157e-6
13292,1.416757945977817e-5,-3.948702202957157e-6
13293,-5.219343848098486e-6,-3.948702202957157e-6
13294,-1.2407951881615723e-6,-3.948702202957157e-6
13295,-6.273072430631905e-6,-3.948702202957157e-6
13296,-1.0364879554438743e-5,-3.948702202957157e-6
13297,-1.838344013243336e-5,-3.948702202957157e-6
13298,-1.7829279018078873e-5,-3.948702202957157e-6
13299,-6.659321612758012e-6,-3.948702202957157e-6
13300,-1.6716263730737465e-5,-3.948702202957157e-6
13301,-2.4616663077424568e-5,-3.948702202957157e-6
13302,-8.487677046948765e-6,-3.948702202957157e-6
