id,admin2Pcod,lc_11,lc_12,lc_13,lc_8,lc_11_adm2,lc_12_adm2,lc_13_adm2,lc_8_adm2,lc_11_max_adm2,lc_12_max_adm2,lc_13_max_adm2,lc_8_max_adm2
14057,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14058,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14059,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14061,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14062,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14063,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14064,BJ0106,0.14285714285714285,0,0,0.8571428571428571,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14065,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14066,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14137,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14139,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14141,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14143,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14145,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14147,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14148,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14149,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14150,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14151,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14152,BJ0106,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14154,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14156,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14158,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14159,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14160,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14161,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14162,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14163,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14164,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14165,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14166,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14167,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14168,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14169,BJ0106,0.75,0,0,0.25,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14170,BJ0106,0.15384615384615385,0,0,0.8461538461538461,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14171,BJ0106,0.06666666666666667,0,0,0.9333333333333333,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14172,BJ0106,0.037037037037037035,0,0,0.9629629629629629,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14173,BJ0106,0,0,0,1,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14240,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14242,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14243,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14244,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14245,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14246,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14247,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14248,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14249,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14250,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14251,BJ0106,0,0.0012442672503648153,0,0.09268609009872937,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14252,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14253,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14254,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14255,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
14256,BJ0106,1,0,0,0,0.9055976146788768,0.0012442672503648153,0,0.09268609009872937,1,0.2682926829268293,0,1
