hhid,grappe,menage,vague,hhweight,hhsize,lat,lon,insecure
379089,379,89,2,133.5202647398257,4,9.56694171298295,1.8156420160085,1
379096,379,96,2,133.5202647398257,3,9.56694171298295,1.8156420160085,1
379111,379,111,2,133.5202647398257,6,9.56694171298295,1.8156420160085,1
379118,379,118,2,133.5202647398257,4,9.56694171298295,1.8156420160085,1
380008,380,8,1,296.3919488825623,5,9.5553551,1.6298227,1
380024,380,24,1,296.3919488825623,4,9.5553551,1.6298227,1
380040,380,40,1,296.3919488825623,7,9.5553551,1.6298227,1
380056,380,56,1,296.3919488825623,4,9.5553551,1.6298227,1
380072,380,72,1,296.3919488825623,3,9.5553551,1.6298227,0
380088,380,88,1,296.3919488825623,10,9.5553551,1.6298227,0
380104,380,104,1,296.3919488825623,9,9.5553551,1.6298227,0
380120,380,120,1,296.3919488825623,5,9.5553551,1.6298227,0
380136,380,136,1,296.3919488825623,11,9.5553551,1.6298227,0
380152,380,152,1,296.3919488825623,4,9.5553551,1.6298227,1
380168,380,168,1,296.3919488825623,22,9.5553551,1.6298227,1
380184,380,184,1,296.3919488825623,7,9.5553551,1.6298227,1
381005,381,5,1,143.65826718884873,6,9.6061545,1.7763091,1
381014,381,14,1,143.65826718884873,3,9.6061545,1.7763091,1
381022,381,22,1,143.65826718884873,4,9.6061545,1.7763091,0
381031,381,31,1,143.65826718884873,3,9.6061545,1.7763091,1
381039,381,39,1,143.65826718884873,8,9.6061545,1.7763091,0
381048,381,48,1,143.65826718884873,15,9.6061545,1.7763091,0
381056,381,56,1,143.65826718884873,3,9.6061545,1.7763091,1
381064,381,64,1,143.65826718884873,1,9.6061545,1.7763091,1
381073,381,73,1,143.65826718884873,3,9.6061545,1.7763091,1
381081,381,81,1,143.65826718884873,6,9.6061545,1.7763091,1
381090,381,90,1,143.65826718884873,10,9.6061545,1.7763091,0
381098,381,98,1,143.65826718884873,4,9.6061545,1.7763091,1
382005,382,5,2,122.30749524446274,17,9.65990787371993,1.6857229359448,0
382011,382,11,2,122.30749524446274,5,9.65990787371993,1.6857229359448,0
382024,382,24,2,122.30749524446274,10,9.65990787371993,1.6857229359448,0
382030,382,30,2,122.30749524446274,3,9.65990787371993,1.6857229359448,1
382037,382,37,2,122.30749524446274,12,9.65990787371993,1.6857229359448,0
382049,382,49,2,122.30749524446274,15,9.65990787371993,1.6857229359448,1
382056,382,56,2,122.30749524446274,8,9.65990787371993,1.6857229359448,0
382062,382,62,2,122.30749524446274,10,9.65990787371993,1.6857229359448,0
382075,382,75,2,122.30749524446274,7,9.65990787371993,1.6857229359448,1
382081,382,81,2,122.30749524446274,11,9.65990787371993,1.6857229359448,1
382088,382,88,2,122.30749524446274,6,9.65990787371993,1.6857229359448,1
382100,382,100,2,122.30749524446274,7,9.65990787371993,1.6857229359448,1
383005,383,5,1,127.43420259928537,13,9.6993766,1.4082198,1
383009,383,9,1,127.43420259928537,3,9.6993766,1.4082198,1
383013,383,13,1,127.43420259928537,13,9.6993766,1.4082198,0
383018,383,18,1,127.43420259928537,10,9.6993766,1.4082198,1
383022,383,22,1,127.43420259928537,8,9.6993766,1.4082198,1
383026,383,26,1,127.43420259928537,7,9.6993766,1.4082198,1
383031,383,31,1,127.43420259928537,8,9.6993766,1.4082198,1
383035,383,35,1,127.43420259928537,8,9.6993766,1.4082198,1
383039,383,39,1,127.43420259928537,2,9.6993766,1.4082198,1
383043,383,43,1,127.43420259928537,10,9.6993766,1.4082198,1
383048,383,48,1,127.43420259928537,8,9.6993766,1.4082198,1
383052,383,52,1,127.43420259928537,9,9.6993766,1.4082198,1
384001,384,1,2,124.56491189968412,8,9.63500532321632,1.47426830604672,0
384020,384,20,2,124.56491189968412,3,9.63500532321632,1.47426830604672,0
384030,384,30,2,124.56491189968412,11,9.63500532321632,1.47426830604672,1
384039,384,39,2,124.56491189968412,5,9.63500532321632,1.47426830604672,0
384059,384,59,2,124.56491189968412,17,9.63500532321632,1.47426830604672,1
384068,384,68,2,124.56491189968412,5,9.63500532321632,1.47426830604672,1
384078,384,78,2,124.56491189968412,8,9.63500532321632,1.47426830604672,0
384097,384,97,2,124.56491189968412,5,9.63500532321632,1.47426830604672,0
384107,384,107,2,124.56491189968412,8,9.63500532321632,1.47426830604672,1
384116,384,116,2,124.56491189968412,7,9.63500532321632,1.47426830604672,1
384136,384,136,2,124.56491189968412,5,9.63500532321632,1.47426830604672,0
384145,384,145,2,124.56491189968412,6,9.63500532321632,1.47426830604672,0
385005,385,5,1,141.53866202110234,3,9.677367,1.3775746,0
385011,385,11,1,141.53866202110234,5,9.677367,1.3775746,0
385017,385,17,1,141.53866202110234,12,9.677367,1.3775746,1
385023,385,23,1,141.53866202110234,2,9.677367,1.3775746,0
385029,385,29,1,141.53866202110234,8,9.677367,1.3775746,1
385035,385,35,1,141.53866202110234,9,9.677367,1.3775746,0
385041,385,41,1,141.53866202110234,9,9.677367,1.3775746,1
385046,385,46,1,141.53866202110234,11,9.677367,1.3775746,1
385052,385,52,1,141.53866202110234,7,9.677367,1.3775746,1
385058,385,58,1,141.53866202110234,1,9.677367,1.3775746,0
385064,385,64,1,141.53866202110234,5,9.677367,1.3775746,1
385070,385,70,1,141.53866202110234,1,9.677367,1.3775746,0
386011,386,11,2,198.84079245250686,2,9.57503096200526,1.41310748644173,0
386027,386,27,2,198.84079245250686,1,9.57503096200526,1.41310748644173,0
386044,386,44,2,198.84079245250686,8,9.57503096200526,1.41310748644173,0
386077,386,77,2,198.84079245250686,4,9.57503096200526,1.41310748644173,0
386094,386,94,2,198.84079245250686,6,9.57503096200526,1.41310748644173,1
386111,386,111,2,198.84079245250686,7,9.57503096200526,1.41310748644173,1
386144,386,144,2,198.84079245250686,4,9.57503096200526,1.41310748644173,1
386160,386,160,2,198.84079245250686,2,9.57503096200526,1.41310748644173,1
386177,386,177,2,198.84079245250686,7,9.57503096200526,1.41310748644173,0
386210,386,210,2,198.84079245250686,5,9.57503096200526,1.41310748644173,0
386227,386,227,2,198.84079245250686,8,9.57503096200526,1.41310748644173,0
386244,386,244,2,198.84079245250686,7,9.57503096200526,1.41310748644173,0
387006,387,6,2,152.90713098784997,13,9.53904288355261,1.48855567909777,1
387017,387,17,2,152.90713098784997,8,9.53904288355261,1.48855567909777,0
387023,387,23,2,152.90713098784997,8,9.53904288355261,1.48855567909777,0
387028,387,28,2,152.90713098784997,6,9.53904288355261,1.48855567909777,0
387039,387,39,2,152.90713098784997,6,9.53904288355261,1.48855567909777,1
387045,387,45,2,152.90713098784997,6,9.53904288355261,1.48855567909777,1
387050,387,50,2,152.90713098784997,9,9.53904288355261,1.48855567909777,1
387062,387,62,2,152.90713098784997,8,9.53904288355261,1.48855567909777,1
387067,387,67,2,152.90713098784997,2,9.53904288355261,1.48855567909777,0
387073,387,73,2,152.90713098784997,7,9.53904288355261,1.48855567909777,1
387084,387,84,2,152.90713098784997,4,9.53904288355261,1.48855567909777,0
387089,387,89,2,152.90713098784997,2,9.53904288355261,1.48855567909777,1
388002,388,2,1,167.0293490902528,5,9.5468332,1.3733353,1
388009,388,9,1,167.0293490902528,10,9.5468332,1.3733353,1
388015,388,15,1,167.0293490902528,3,9.5468332,1.3733353,1
388022,388,22,1,167.0293490902528,5,9.5468332,1.3733353,1
388029,388,29,1,167.0293490902528,3,9.5468332,1.3733353,1
388035,388,35,1,167.0293490902528,11,9.5468332,1.3733353,1
388042,388,42,1,167.0293490902528,7,9.5468332,1.3733353,1
388049,388,49,1,167.0293490902528,10,9.5468332,1.3733353,1
388056,388,56,1,167.0293490902528,5,9.5468332,1.3733353,1
388062,388,62,1,167.0293490902528,4,9.5468332,1.3733353,1
388069,388,69,1,167.0293490902528,2,9.5468332,1.3733353,1
388076,388,76,1,167.0293490902528,12,9.5468332,1.3733353,1
389002,389,2,1,338.29532162158677,2,6.3836367,2.3853745,0
389020,389,20,1,338.29532162158677,3,6.3836367,2.3853745,1
389039,389,39,1,338.29532162158677,3,6.3836367,2.3853745,1
389057,389,57,1,338.29532162158677,5,6.3836367,2.3853745,0
389076,389,76,1,338.29532162158677,4,6.3836367,2.3853745,0
389094,389,94,1,338.29532162158677,2,6.3836367,2.3853745,0
389112,389,112,1,338.29532162158677,3,6.3836367,2.3853745,0
389131,389,131,1,338.29532162158677,3,6.3836367,2.3853745,1
389149,389,149,1,338.29532162158677,6,6.3836367,2.3853745,0
389168,389,168,1,338.29532162158677,8,6.3836367,2.3853745,1
389186,389,186,1,338.29532162158677,5,6.3836367,2.3853745,0
389205,389,205,1,338.29532162158677,8,6.3836367,2.3853745,1
390004,390,4,2,246.94031103071327,2,6.38431577011943,2.40383360534906,0
390043,390,43,2,246.94031103071327,6,6.38431577011943,2.40383360534906,1
390062,390,62,2,246.94031103071327,1,6.38431577011943,2.40383360534906,0
390081,390,81,2,246.94031103071327,1,6.38431577011943,2.40383360534906,0
390100,390,100,2,246.94031103071327,4,6.38431577011943,2.40383360534906,1
390119,390,119,2,246.94031103071327,7,6.38431577011943,2.40383360534906,1
390177,390,177,2,246.94031103071327,5,6.38431577011943,2.40383360534906,1
390196,390,196,2,246.94031103071327,2,6.38431577011943,2.40383360534906,0
390215,390,215,2,246.94031103071327,5,6.38431577011943,2.40383360534906,1
390254,390,254,2,246.94031103071327,6,6.38431577011943,2.40383360534906,1
390273,390,273,2,246.94031103071327,3,6.38431577011943,2.40383360534906,1
390292,390,292,2,246.94031103071327,4,6.38431577011943,2.40383360534906,1
391008,391,8,1,290.7262786514243,6,6.3863451,2.3874837,0
391053,391,53,1,290.7262786514243,1,6.3863451,2.3874837,0
391075,391,75,1,290.7262786514243,2,6.3863451,2.3874837,0
391121,391,121,1,290.7262786514243,2,6.3863451,2.3874837,0
391166,391,166,1,290.7262786514243,4,6.3863451,2.3874837,0
391189,391,189,1,290.7262786514243,8,6.3863451,2.3874837,0
391211,391,211,1,290.7262786514243,5,6.3863451,2.3874837,1
391234,391,234,1,290.7262786514243,6,6.3863451,2.3874837,1
391256,391,256,1,290.7262786514243,1,6.3863451,2.3874837,1
391279,391,279,1,290.7262786514243,1,6.3863451,2.3874837,0
391302,391,302,1,290.7262786514243,5,6.3863451,2.3874837,1
391347,391,347,1,290.7262786514243,4,6.3863451,2.3874837,0
392001,392,1,2,6.543376361491559,3,6.36335535440594,2.41703149862587,1
392002,392,2,2,6.543376361491559,1,6.36335535440594,2.41703149862587,1
392003,392,3,2,6.543376361491559,1,6.36335535440594,2.41703149862587,1
392006,392,6,2,6.543376361491559,1,6.36335535440594,2.41703149862587,1
392007,392,7,2,6.543376361491559,1,6.36335535440594,2.41703149862587,1
392008,392,8,2,6.543376361491559,1,6.36335535440594,2.41703149862587,0
392009,392,9,2,6.543376361491559,1,6.36335535440594,2.41703149862587,0
392010,392,10,2,6.543376361491559,2,6.36335535440594,2.41703149862587,1
392013,392,13,2,6.543376361491559,1,6.36335535440594,2.41703149862587,0
392014,392,14,2,6.543376361491559,5,6.36335535440594,2.41703149862587,1
392015,392,15,2,6.543376361491559,4,6.36335535440594,2.41703149862587,0
392017,392,17,2,6.543376361491559,2,6.36335535440594,2.41703149862587,1
393004,393,4,1,265.5330579607473,2,6.3695994,2.4083972,1
393023,393,23,1,265.5330579607473,2,6.3695994,2.4083972,1
393042,393,42,1,265.5330579607473,4,6.3695994,2.4083972,0
393062,393,62,1,265.5330579607473,3,6.3695994,2.4083972,0
393081,393,81,1,265.5330579607473,5,6.3695994,2.4083972,1
393101,393,101,1,265.5330579607473,5,6.3695994,2.4083972,1
393120,393,120,1,265.5330579607473,4,6.3695994,2.4083972,0
393139,393,139,1,265.5330579607473,4,6.3695994,2.4083972,0
393159,393,159,1,265.5330579607473,3,6.3695994,2.4083972,0
393178,393,178,1,265.5330579607473,1,6.3695994,2.4083972,1
393197,393,197,1,265.5330579607473,3,6.3695994,2.4083972,0
393217,393,217,1,265.5330579607473,2,6.3695994,2.4083972,1
394022,394,22,2,198.45893911710266,6,6.36938324198127,2.3966393340379,1
394044,394,44,2,198.45893911710266,3,6.36938324198127,2.3966393340379,1
394066,394,66,2,198.45893911710266,6,6.36938324198127,2.3966393340379,1
394088,394,88,2,198.45893911710266,6,6.36938324198127,2.3966393340379,0
394153,394,153,2,198.45893911710266,2,6.36938324198127,2.3966393340379,0
394175,394,175,2,198.45893911710266,2,6.36938324198127,2.3966393340379,1
394197,394,197,2,198.45893911710266,4,6.36938324198127,2.3966393340379,0
394240,394,240,2,198.45893911710266,1,6.36938324198127,2.3966393340379,1
394262,394,262,2,198.45893911710266,4,6.36938324198127,2.3966393340379,1
394284,394,284,2,198.45893911710266,5,6.36938324198127,2.3966393340379,1
394328,394,328,2,198.45893911710266,10,6.36938324198127,2.3966393340379,1
394349,394,349,2,198.45893911710266,4,6.36938324198127,2.3966393340379,1
395010,395,10,1,342.42619783896873,5,6.3769987,2.3910108,0
395028,395,28,1,342.42619783896873,2,6.3769987,2.3910108,0
395064,395,64,1,342.42619783896873,5,6.3769987,2.3910108,0
395081,395,81,1,342.42619783896873,3,6.3769987,2.3910108,0
395099,395,99,1,342.42619783896873,7,6.3769987,2.3910108,1
395117,395,117,1,342.42619783896873,5,6.3769987,2.3910108,0
395135,395,135,1,342.42619783896873,5,6.3769987,2.3910108,1
395153,395,153,1,342.42619783896873,3,6.3769987,2.3910108,1
395171,395,171,1,342.42619783896873,5,6.3769987,2.3910108,1
395189,395,189,1,342.42619783896873,3,6.3769987,2.3910108,1
395207,395,207,1,342.42619783896873,7,6.3769987,2.3910108,0
395260,395,260,1,342.42619783896873,2,6.3769987,2.3910108,0
396014,396,14,2,179.80658813185846,6,6.36162864044309,2.40418841131032,1
396028,396,28,2,179.80658813185846,5,6.36162864044309,2.40418841131032,0
396043,396,43,2,179.80658813185846,4,6.36162864044309,2.40418841131032,1
396058,396,58,2,179.80658813185846,5,6.36162864044309,2.40418841131032,1
396072,396,72,2,179.80658813185846,1,6.36162864044309,2.40418841131032,1
396101,396,101,2,179.80658813185846,4,6.36162864044309,2.40418841131032,1
396116,396,116,2,179.80658813185846,3,6.36162864044309,2.40418841131032,0
396160,396,160,2,179.80658813185846,5,6.36162864044309,2.40418841131032,0
396175,396,175,2,179.80658813185846,1,6.36162864044309,2.40418841131032,0
396189,396,189,2,179.80658813185846,5,6.36162864044309,2.40418841131032,0
396218,396,218,2,179.80658813185846,2,6.36162864044309,2.40418841131032,0
396233,396,233,2,179.80658813185846,8,6.36162864044309,2.40418841131032,1
397003,397,3,1,345.1745327071932,5,6.3587613,2.3755327,0
397022,397,22,1,345.1745327071932,1,6.3587613,2.3755327,1
397040,397,40,1,345.1745327071932,4,6.3587613,2.3755327,0
397077,397,77,1,345.1745327071932,6,6.3587613,2.3755327,1
397095,397,95,1,345.1745327071932,4,6.3587613,2.3755327,0
397114,397,114,1,345.1745327071932,6,6.3587613,2.3755327,1
397132,397,132,1,345.1745327071932,5,6.3587613,2.3755327,0
397151,397,151,1,345.1745327071932,2,6.3587613,2.3755327,1
397169,397,169,1,345.1745327071932,1,6.3587613,2.3755327,1
397188,397,188,1,345.1745327071932,5,6.3587613,2.3755327,1
397206,397,206,1,345.1745327071932,3,6.3587613,2.3755327,1
397280,397,280,1,345.1745327071932,2,6.3587613,2.3755327,1
398027,398,27,2,242.99483613642548,5,6.35698196478188,2.35291706398129,0
398046,398,46,2,242.99483613642548,10,6.35698196478188,2.35291706398129,1
398065,398,65,2,242.99483613642548,2,6.35698196478188,2.35291706398129,1
398103,398,103,2,242.99483613642548,4,6.35698196478188,2.35291706398129,0
398123,398,123,2,242.99483613642548,2,6.35698196478188,2.35291706398129,1
398142,398,142,2,242.99483613642548,6,6.35698196478188,2.35291706398129,0
398180,398,180,2,242.99483613642548,9,6.35698196478188,2.35291706398129,1
398199,398,199,2,242.99483613642548,1,6.35698196478188,2.35291706398129,1
398219,398,219,2,242.99483613642548,15,6.35698196478188,2.35291706398129,1
398257,398,257,2,242.99483613642548,6,6.35698196478188,2.35291706398129,1
398276,398,276,2,242.99483613642548,12,6.35698196478188,2.35291706398129,0
398295,398,295,2,242.99483613642548,5,6.35698196478188,2.35291706398129,0
399012,399,12,1,366.8210711990002,4,6.3678811,2.3578435,1
399029,399,29,1,366.8210711990002,1,6.3678811,2.3578435,1
399047,399,47,1,366.8210711990002,3,6.3678811,2.3578435,1
399065,399,65,1,366.8210711990002,10,6.3678811,2.3578435,1
399083,399,83,1,366.8210711990002,3,6.3678811,2.3578435,0
399101,399,101,1,366.8210711990002,5,6.3678811,2.3578435,1
399136,399,136,1,366.8210711990002,1,6.3678811,2.3578435,1
399154,399,154,1,366.8210711990002,6,6.3678811,2.3578435,1
399172,399,172,1,366.8210711990002,4,6.3678811,2.3578435,1
399190,399,190,1,366.8210711990002,9,6.3678811,2.3578435,1
399208,399,208,1,366.8210711990002,2,6.3678811,2.3578435,0
399243,399,243,1,366.8210711990002,4,6.3678811,2.3578435,1
400005,400,5,2,420.3657097889906,6,6.3683074247092,2.34463331289589,1
400023,400,23,2,420.3657097889906,1,6.3683074247092,2.34463331289589,1
400041,400,41,2,420.3657097889906,1,6.3683074247092,2.34463331289589,1
400060,400,60,2,420.3657097889906,13,6.3683074247092,2.34463331289589,1
400114,400,114,2,420.3657097889906,7,6.3683074247092,2.34463331289589,1
400133,400,133,2,420.3657097889906,3,6.3683074247092,2.34463331289589,0
400169,400,169,2,420.3657097889906,4,6.3683074247092,2.34463331289589,1
400187,400,187,2,420.3657097889906,1,6.3683074247092,2.34463331289589,1
400206,400,206,2,420.3657097889906,3,6.3683074247092,2.34463331289589,1
400242,400,242,2,420.3657097889906,9,6.3683074247092,2.34463331289589,1
400260,400,260,2,420.3657097889906,3,6.3683074247092,2.34463331289589,0
400279,400,279,2,420.3657097889906,7,6.3683074247092,2.34463331289589,1
401027,401,27,1,300.44392498203825,3,6.3619852,2.3356892,1
401056,401,56,1,300.44392498203825,4,6.3619852,2.3356892,1
401086,401,86,1,300.44392498203825,5,6.3619852,2.3356892,1
401115,401,115,1,300.44392498203825,5,6.3619852,2.3356892,1
401174,401,174,1,300.44392498203825,3,6.3619852,2.3356892,1
401234,401,234,1,300.44392498203825,2,6.3619852,2.3356892,1
401263,401,263,1,300.44392498203825,4,6.3619852,2.3356892,1
401293,401,293,1,300.44392498203825,4,6.3619852,2.3356892,0
401322,401,322,1,300.44392498203825,6,6.3619852,2.3356892,0
401352,401,352,1,300.44392498203825,3,6.3619852,2.3356892,1
401411,401,411,1,300.44392498203825,2,6.3619852,2.3356892,1
402005,402,5,2,263.73198825707397,4,6.35296296793967,2.36016187816858,1
402026,402,26,2,263.73198825707397,4,6.35296296793967,2.36016187816858,0
402088,402,88,2,263.73198825707397,5,6.35296296793967,2.36016187816858,1
402109,402,109,2,263.73198825707397,6,6.35296296793967,2.36016187816858,1
402130,402,130,2,263.73198825707397,5,6.35296296793967,2.36016187816858,1
402214,402,214,2,263.73198825707397,6,6.35296296793967,2.36016187816858,0
402235,402,235,2,263.73198825707397,2,6.35296296793967,2.36016187816858,1
402256,402,256,2,263.73198825707397,3,6.35296296793967,2.36016187816858,1
402277,402,277,2,263.73198825707397,3,6.35296296793967,2.36016187816858,1
402298,402,298,2,263.73198825707397,6,6.35296296793967,2.36016187816858,1
402319,402,319,2,263.73198825707397,4,6.35296296793967,2.36016187816858,1
403010,403,10,1,286.19518800970025,3,6.3669886,2.4022865,0
403031,403,31,1,286.19518800970025,1,6.3669886,2.4022865,0
403052,403,52,1,286.19518800970025,6,6.3669886,2.4022865,1
403073,403,73,1,286.19518800970025,6,6.3669886,2.4022865,1
403094,403,94,1,286.19518800970025,6,6.3669886,2.4022865,1
403115,403,115,1,286.19518800970025,6,6.3669886,2.4022865,1
403136,403,136,1,286.19518800970025,10,6.3669886,2.4022865,1
403178,403,178,1,286.19518800970025,4,6.3669886,2.4022865,1
403199,403,199,1,286.19518800970025,5,6.3669886,2.4022865,1
403220,403,220,1,286.19518800970025,1,6.3669886,2.4022865,0
403241,403,241,1,286.19518800970025,3,6.3669886,2.4022865,1
403262,403,262,1,286.19518800970025,3,6.3669886,2.4022865,0
404025,404,25,2,218.27812887854498,7,6.37807691004127,2.36343174241483,1
404049,404,49,2,218.27812887854498,4,6.37807691004127,2.36343174241483,1
404097,404,97,2,218.27812887854498,7,6.37807691004127,2.36343174241483,1
404122,404,122,2,218.27812887854498,1,6.37807691004127,2.36343174241483,0
404146,404,146,2,218.27812887854498,8,6.37807691004127,2.36343174241483,1
404170,404,170,2,218.27812887854498,5,6.37807691004127,2.36343174241483,1
404194,404,194,2,218.27812887854498,4,6.37807691004127,2.36343174241483,0
404267,404,267,2,218.27812887854498,3,6.37807691004127,2.36343174241483,0
404291,404,291,2,218.27812887854498,1,6.37807691004127,2.36343174241483,1
404316,404,316,2,218.27812887854498,6,6.37807691004127,2.36343174241483,1
404364,404,364,2,218.27812887854498,5,6.37807691004127,2.36343174241483,0
404388,404,388,2,218.27812887854498,5,6.37807691004127,2.36343174241483,1
405019,405,19,1,326.06317439911123,5,6.3844268,2.3650052,1
405041,405,41,1,326.06317439911123,1,6.3844268,2.3650052,0
405062,405,62,1,326.06317439911123,6,6.3844268,2.3650052,1
405083,405,83,1,326.06317439911123,1,6.3844268,2.3650052,0
405126,405,126,1,326.06317439911123,6,6.3844268,2.3650052,1
405147,405,147,1,326.06317439911123,1,6.3844268,2.3650052,1
405169,405,169,1,326.06317439911123,5,6.3844268,2.3650052,1
405190,405,190,1,326.06317439911123,4,6.3844268,2.3650052,1
405211,405,211,1,326.06317439911123,3,6.3844268,2.3650052,0
405233,405,233,1,326.06317439911123,7,6.3844268,2.3650052,1
405296,405,296,1,326.06317439911123,1,6.3844268,2.3650052,1
405318,405,318,1,326.06317439911123,6,6.3844268,2.3650052,0
406024,406,24,2,229.6830076835861,6,6.37985751964152,2.35278471373022,1
406043,406,43,2,229.6830076835861,3,6.37985751964152,2.35278471373022,1
406062,406,62,2,229.6830076835861,3,6.37985751964152,2.35278471373022,1
406101,406,101,2,229.6830076835861,10,6.37985751964152,2.35278471373022,1
406120,406,120,2,229.6830076835861,3,6.37985751964152,2.35278471373022,0
406139,406,139,2,229.6830076835861,3,6.37985751964152,2.35278471373022,0
406177,406,177,2,229.6830076835861,9,6.37985751964152,2.35278471373022,0
406196,406,196,2,229.6830076835861,5,6.37985751964152,2.35278471373022,0
406215,406,215,2,229.6830076835861,7,6.37985751964152,2.35278471373022,1
406254,406,254,2,229.6830076835861,5,6.37985751964152,2.35278471373022,1
406273,406,273,2,229.6830076835861,6,6.37985751964152,2.35278471373022,0
406292,406,292,2,229.6830076835861,9,6.37985751964152,2.35278471373022,1
407002,407,2,1,261.52928543444733,3,6.386077,2.3611633,0
407036,407,36,1,261.52928543444733,3,6.386077,2.3611633,1
407053,407,53,1,261.52928543444733,6,6.386077,2.3611633,1
407087,407,87,1,261.52928543444733,4,6.386077,2.3611633,1
407105,407,105,1,261.52928543444733,5,6.386077,2.3611633,1
407122,407,122,1,261.52928543444733,3,6.386077,2.3611633,1
407139,407,139,1,261.52928543444733,5,6.386077,2.3611633,1
407173,407,173,1,261.52928543444733,2,6.386077,2.3611633,0
407190,407,190,1,261.52928543444733,4,6.386077,2.3611633,1
407224,407,224,1,261.52928543444733,6,6.386077,2.3611633,0
407259,407,259,1,261.52928543444733,3,6.386077,2.3611633,0
408019,408,19,2,256.3929277322478,1,6.36123439762741,2.37772598862648,0
408045,408,45,2,256.3929277322478,4,6.36123439762741,2.37772598862648,1
408072,408,72,2,256.3929277322478,4,6.36123439762741,2.37772598862648,1
408098,408,98,2,256.3929277322478,7,6.36123439762741,2.37772598862648,0
408124,408,124,2,256.3929277322478,2,6.36123439762741,2.37772598862648,0
408150,408,150,2,256.3929277322478,4,6.36123439762741,2.37772598862648,1
408202,408,202,2,256.3929277322478,6,6.36123439762741,2.37772598862648,1
408228,408,228,2,256.3929277322478,12,6.36123439762741,2.37772598862648,1
408254,408,254,2,256.3929277322478,4,6.36123439762741,2.37772598862648,0
408307,408,307,2,256.3929277322478,11,6.36123439762741,2.37772598862648,1
408359,408,359,2,256.3929277322478,5,6.36123439762741,2.37772598862648,1
408411,408,411,2,256.3929277322478,5,6.36123439762741,2.37772598862648,1
409049,409,49,1,303.5760589233105,3,6.3672376,2.3873214,0
409078,409,78,1,303.5760589233105,4,6.3672376,2.3873214,1
409106,409,106,1,303.5760589233105,4,6.3672376,2.3873214,0
409164,409,164,1,303.5760589233105,4,6.3672376,2.3873214,1
409193,409,193,1,303.5760589233105,5,6.3672376,2.3873214,1
409221,409,221,1,303.5760589233105,2,6.3672376,2.3873214,1
409250,409,250,1,303.5760589233105,4,6.3672376,2.3873214,1
409279,409,279,1,303.5760589233105,1,6.3672376,2.3873214,1
409307,409,307,1,303.5760589233105,2,6.3672376,2.3873214,0
409336,409,336,1,303.5760589233105,10,6.3672376,2.3873214,0
409365,409,365,1,303.5760589233105,4,6.3672376,2.3873214,0
409451,409,451,1,303.5760589233105,3,6.3672376,2.3873214,1
410003,410,3,2,277.4293495993693,4,6.37967554852366,2.4749509524554,0
410052,410,52,2,277.4293495993693,9,6.37967554852366,2.4749509524554,1
410076,410,76,2,277.4293495993693,2,6.37967554852366,2.4749509524554,0
410101,410,101,2,277.4293495993693,10,6.37967554852366,2.4749509524554,0
410150,410,150,2,277.4293495993693,1,6.37967554852366,2.4749509524554,0
410175,410,175,2,277.4293495993693,9,6.37967554852366,2.4749509524554,1
410199,410,199,2,277.4293495993693,5,6.37967554852366,2.4749509524554,0
410248,410,248,2,277.4293495993693,4,6.37967554852366,2.4749509524554,0
410273,410,273,2,277.4293495993693,5,6.37967554852366,2.4749509524554,1
410297,410,297,2,277.4293495993693,5,6.37967554852366,2.4749509524554,1
410347,410,347,2,277.4293495993693,1,6.37967554852366,2.4749509524554,0
410371,410,371,2,277.4293495993693,8,6.37967554852366,2.4749509524554,0
411025,411,25,1,213.5744611139736,4,6.36638457421213,2.48004413209856,0
411040,411,40,1,213.5744611139736,2,6.36638457421213,2.48004413209856,1
411054,411,54,1,213.5744611139736,2,6.36638457421213,2.48004413209856,1
411068,411,68,1,213.5744611139736,5,6.36638457421213,2.48004413209856,0
411083,411,83,1,213.5744611139736,1,6.36638457421213,2.48004413209856,1
411097,411,97,1,213.5744611139736,1,6.36638457421213,2.48004413209856,0
411112,411,112,1,213.5744611139736,3,6.36638457421213,2.48004413209856,1
411126,411,126,1,213.5744611139736,6,6.36638457421213,2.48004413209856,1
411141,411,141,1,213.5744611139736,4,6.36638457421213,2.48004413209856,0
411155,411,155,1,213.5744611139736,5,6.36638457421213,2.48004413209856,1
411170,411,170,1,213.5744611139736,7,6.36638457421213,2.48004413209856,1
412014,412,14,2,210.54275704328722,4,6.37979574501514,2.46753020212054,0
412032,412,32,2,210.54275704328722,6,6.37979574501514,2.46753020212054,1
412070,412,70,2,210.54275704328722,6,6.37979574501514,2.46753020212054,0
412088,412,88,2,210.54275704328722,3,6.37979574501514,2.46753020212054,0
412107,412,107,2,210.54275704328722,8,6.37979574501514,2.46753020212054,1
412144,412,144,2,210.54275704328722,7,6.37979574501514,2.46753020212054,1
412163,412,163,2,210.54275704328722,4,6.37979574501514,2.46753020212054,1
412181,412,181,2,210.54275704328722,1,6.37979574501514,2.46753020212054,0
412219,412,219,2,210.54275704328722,2,6.37979574501514,2.46753020212054,1
412237,412,237,2,210.54275704328722,6,6.37979574501514,2.46753020212054,0
412256,412,256,2,210.54275704328722,8,6.37979574501514,2.46753020212054,1
412293,412,293,2,210.54275704328722,4,6.37979574501514,2.46753020212054,1
413004,413,4,1,239.46645057495707,5,6.36737389024347,2.48582286760211,1
413020,413,20,1,239.46645057495707,6,6.36737389024347,2.48582286760211,1
